"gene_set","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"clean_D1","MSigDB_Reactome","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","REACTOME_ADAPTIVE_IMMUNE_SYSTEM","1/32","71/753",0.0140845070422535,0.331426056338028,-1.2462429397546,0.960828008159345,0.99941376105455,0.993569236136103,"MYLIP",1
"clean_D1","MSigDB_Reactome","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","REACTOME_SIGNALING_BY_ROBO_RECEPTORS","1/32","71/753",0.0140845070422535,0.331426056338028,-1.2462429397546,0.960828008159345,0.99941376105455,0.993569236136103,"ROBO2",1
"clean_D1","MSigDB_Reactome","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","1/32","73/753",0.0136986301369863,0.322345890410959,-1.28271840794256,0.964420304886336,0.99941376105455,0.993569236136103,"DIO2",1
"clean_D1","MSigDB_Reactome","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","3/32","146/753",0.0205479452054795,0.483518835616438,-1.4633656188539,0.965068952846889,0.99941376105455,0.993569236136103,"IGFBP3/TFAP2A/BMP4",3
"clean_D1","MSigDB_Reactome","REACTOME_INNATE_IMMUNE_SYSTEM","REACTOME_INNATE_IMMUNE_SYSTEM","1/32","105/753",0.00952380952380952,0.224107142857143,-1.80436825377228,0.992669047300481,0.99941376105455,0.993569236136103,"BCL2",1
"clean_D1","MSigDB_Reactome","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","1/32","112/753",0.00892857142857143,0.210100446428571,-1.90751579180031,0.994865901803793,0.99941376105455,0.993569236136103,"ROBO2",1
"clean_D1","MSigDB_Reactome","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","REACTOME_CELLULAR_RESPONSES_TO_STIMULI","1/32","131/753",0.00763358778625954,0.17962786259542,-2.17504193408677,0.998087156231235,0.99941376105455,0.993569236136103,"BCL2",1
"clean_D1","MSigDB_Reactome","REACTOME_INFECTIOUS_DISEASE","REACTOME_INFECTIOUS_DISEASE","1/32","153/753",0.0065359477124183,0.153799019607843,-2.46865210622325,0.99941376105455,0.99941376105455,0.993569236136103,"LAMC3",1
"clean_D2","MSigDB_Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","31/407","31/448",1,1.1007371007371,1.82962170934709,0.0457204495085537,0.60658937678288,0.60658937678288,"ACTN1/FSCN1/DLG1/INPPL1/TSPAN4/CAP1/ARPC2/CLDN4/CD276/ACTB/ZYX/B4GALT1/THBS3/CNN2/SHC1/PFN1/MYH9/CD99/FLNC/EVL/TGFBI/LIMA1/COL16A1/MMP2/MYL9/VCAN/BMP1/FBN1/MDK/CERCAM/THY1",31
"clean_D2","MSigDB_Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","25/407","25/448",1,1.1007371007371,1.63135435237693,0.0846137037651692,0.60658937678288,0.60658937678288,"CMKLR1/HLA-A/RBCK1/PSME2/PSMB9/CFH/IFI35/CCL2/LY6E/TAPBP/PSMB8/B2M/TNFSF10/UBE2L6/VAMP5/HLA-DRB1/IFITM3/C1S/TNFAIP6/IFI27/MVP/C1R/ISG15/CD74/LGALS3BP",25
"clean_D2","MSigDB_Hallmark","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","21/407","21/448",1,1.1007371007371,1.48814138721268,0.126898045748348,0.60658937678288,0.60658937678288,"RNF11/COX7B/ECH1/ALDOA/CMBL/PREB/CYC1/UQCR10/COL15A1/DDT/UQCR11/SCP2/APOE/ECHS1/UQCRQ/MYLK/SPARCL1/PGM1/VEGFB/LAMA4/CD151",21
"clean_D2","MSigDB_Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","21/407","21/448",1,1.1007371007371,1.48814138721268,0.126898045748348,0.60658937678288,0.60658937678288,"ANXA5/PSMB9/MMP14/CTSD/CFH/PPP4C/CALM3/ZEB1/CTSC/PLAUR/S100A13/PFN1/LGMN/C1S/S100A9/LRP1/ATOX1/CTSB/C1R/TIMP1/FN1",21
"clean_D2","MSigDB_Hallmark","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","20/407","20/448",1,1.1007371007371,1.4505797105657,0.140342024755279,0.60658937678288,0.60658937678288,"POLE4/MPC2/NME3/SAC3D1/APRT/POLR2G/TMED2/GTF2H5/RALA/USP11/DDB2/GUK1/ERCC1/NME1/MPG/TAF10/SEC61A1/POLD4/NME4/AK1",20
"clean_D2","MSigDB_Hallmark","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","18/407","18/448",1,1.1007371007371,1.37293668660294,0.171526868434834,0.60658937678288,0.60658937678288,"ECH1/GSTO1/PTGDS/DDT/APOE/SLC12A4/AKR1C3/SPINT2/GSR/FMO1/TNFRSF1A/PAPSS2/TMEM176B/SSR3/IL1R1/FBLN1/PYCR1/IGFBP4",18
"clean_D2","MSigDB_Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","91/407","97/448",0.938144329896907,1.03265026976367,1.14334716852573,0.172883699836864,0.60658937678288,0.60658937678288,"PMP22/GJA1/COL8A2/MGP/LOXL2/CAPG/MMP14/ELN/IL32/NTM/FBLN2/CXCL12/ITGB5/DCN/COLGALT1/ECM2/TNC/GPC1/DPYSL3/ITGA5/QSOX1/COPA/TPM2/MYLK/PLOD2/PLAUR/THBS1/FLNA/LUM/EDIL3/TPM4/SGCD/LAMC1/CALU/FMOD/LOX/LGALS1/NID2/HTRA1/ECM1/GPX7/PLOD1/DAB2/TGFBI/ABI3BP/TPM1/LRP1/BGN/FBLN1/CADM1/TNFRSF12A/EFEMP2/FSTL1/ACTA2/P3H1/FAP/COL11A1/COL12A1/COL16A1/MMP2/MXRA5/MYL9/PPIB/VCAN/IGFBP4/LRRC15/COL5A3/SFRP4/BASP1/NNMT/TIMP1/TAGLN/BMP1/THBS2/FBN1/CTHRC1/PCOLCE/COMP/COL6A3/POSTN/ADAM12/COL6A2/SERPINH1/THY1/FN1/COL5A2/COL3A1/COL5A1/COL1A2/SPARC/COL1A1",91
"clean_D2","MSigDB_Hallmark","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","31/407","32/448",0.96875,1.06633906633907,1.225622475875,0.185074625348774,0.60658937678288,0.60658937678288,"COX7A1/LSP1/MYL6B/COL15A1/APLNR/SIRT2/ITGB5/PTGIS/SPHK1/MYO1C/TPM2/MYLK/PLXNB2/GAA/PDE4DIP/EPHB3/SGCD/MYH9/CNN3/SMTN/PDLIM7/AK1/AEBP1/TAGLN/IGFBP7/COL6A3/ADAM12/COL6A2/COL3A1/SPARC/COL1A1",31
"clean_D2","MSigDB_Hallmark","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","17/407","17/448",1,1.1007371007371,1.33270587097001,0.18955918024465,0.60658937678288,0.60658937678288,"PSMC4/ALDOA/TES/GAPDH/RPN1/GLRX/YKT6/SERP1/CALR/GSR/PLOD2/CTSC/GPI/XBP1/PGM1/LGMN/SERPINH1",17
"clean_D2","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","17/407","17/448",1,1.1007371007371,1.33270587097001,0.18955918024465,0.60658937678288,0.60658937678288,"HAS2/PMP22/ANXA2/GJA1/DLG1/MYC/SPOP/EFEMP1/APBB2/LAMC1/DAB2/RUNX1/COL11A1/COL5A2/COL3A1/COL1A2/COL1A1",17
"clean_D2","MSigDB_Hallmark","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","16/407","16/448",1,1.1007371007371,1.29141730968679,0.209436229835521,0.609269032248789,0.609269032248789,"IFITM1/PSME2/CSF1/PSMB9/GBP2/IFI35/LY6E/PSMB8/B2M/UBE2L6/IFITM3/C1S/IFI27/ISG15/CD74/LGALS3BP",16
"clean_D2","MSigDB_Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","28/407","29/448",0.96551724137931,1.06278064898755,1.10021313659393,0.232474056965188,0.619930818573835,0.619930818573835,"PSMC4/FAM162A/ALDOA/RBCK1/PKM/B4GALT7/GLRX/DCN/GMPPB/GPC1/MIF/QSOX1/CHPF2/PLOD2/PGLS/B4GALT1/PGAM1/GMPPA/AKR1A1/PLOD1/HDLBP/TGFBI/KDELR3/B4GALT2/CHPF/P4HA2/VCAN/COL5A1",28
"clean_D2","MSigDB_Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION","26/407","27/448",0.962962962962963,1.05996905996906,1.01164260956908,0.269435106043396,0.644712064986195,0.644712064986195,"KLF7/MMP14/SIRT2/USP11/CFH/PRSS23/ANXA1/A2M/S100A13/THBS1/ARF4/LGMN/C1S/HTRA1/PLAU/LRP1/CTSB/C1R/CTSK/MMP2/TIMP1/BMP1/FBN1/COMP/FN1/SPARC",26
"clean_D2","MSigDB_Hallmark","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","13/407","13/448",1,1.1007371007371,1.1600468603132,0.28206152843146,0.644712064986195,0.644712064986195,"CLIP1/FSCN1/DLG1/ARHGDIA/SAC3D1/CDC42EP1/CTTN/CAPZB/FLNA/MYH9/FARP1/PALLD/MARCKS",13
"clean_D2","MSigDB_Hallmark","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","22/407","23/448",0.956521739130435,1.05287896592244,0.819429216428288,0.35760438826934,0.672784278068142,0.672784278068142,"CMKLR1/HAS2/IFITM1/CSF1/SLC31A1/BEST1/MYC/MMP14/APLNR/IFNGR2/CCL2/SPHK1/LY6E/TAPBP/ITGA5/CD82/PLAUR/TNFSF10/AHR/IL1R1/TNFAIP6/TIMP1",22
"clean_D2","MSigDB_Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","22/407","23/448",0.956521739130435,1.05287896592244,0.819429216428288,0.35760438826934,0.672784278068142,0.672784278068142,"PDIA6/PREB/DCTN1/XPOT/SEC31A/CCL2/SERP1/WIPI1/CALR/PDIA5/EIF4G1/ATP6V0D1/XBP1/SRPRB/SHC1/EIF4EBP1/ALDH18A1/YIF1A/ARFGAP1/TUBB2A/FKBP14/KDELR3",22
"clean_D2","MSigDB_Hallmark","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","10/407","10/448",1,1.1007371007371,1.01393807090574,0.379055762567407,0.672784278068142,0.672784278068142,"ECH1/ALDOA/MIF/UROS/ECHS1/UROD/FMO1/UBE2L6/OSTC/LGALS1",10
"clean_D2","MSigDB_Hallmark","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","10/407","10/448",1,1.1007371007371,1.01393807090574,0.379055762567407,0.672784278068142,0.672784278068142,"ARFGAP3/TMED2/AP2M1/YKT6/SEC31A/CD63/CTSC/SEC24D/COPE/AP2S1",10
"clean_D2","MSigDB_Hallmark","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","31/407","33/448",0.939393939393939,1.03402576129849,0.63914561010729,0.399465665102959,0.672784278068142,0.672784278068142,"ILVBL/FAM162A/ANXA2/ALDOA/TES/CA12/GAPDH/KLF7/GLRX/PRDX5/DCN/TMEM45A/GPC1/MIF/NDST1/GAA/PLAUR/GPI/HEXA/PGM1/MYH9/CSRP2/LOX/TGFB3/NAGK/HDLBP/TGFBI/BGN/KDELR3/P4HA2/COL5A1",31
"clean_D2","MSigDB_Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","23/407","25/448",0.92,1.01267813267813,0.205311913616217,0.594118545301519,0.95058967248243,0.95058967248243,"NDUFA4/COX7B/ECH1/NDUFS7/CYC1/SLC25A5/NDUFA2/UQCR10/TIMM13/BAX/ATP6V0E1/COX5A/NDUFA6/UQCR11/NDUFB3/NDUFA3/TIMM8B/NDUFB2/ECHS1/UQCRQ/GPI/NDUFS8/IDH2",23
"clean_D2","MSigDB_Hallmark","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","13/407","14/448",0.928571428571429,1.02211302211302,0.264561284874629,0.627667952923343,0.956446404454618,0.956446404454618,"ECH1/FIS1/HSD3B7/PRDX5/GSTK1/SCP2/ITGB1BP1/SEMA3C/ERCC1/IDH2/CRABP2/MVP/CADM1",13
"clean_D2","MSigDB_Hallmark","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","9/407","10/448",0.9,0.990663390663391,-0.0939747480351665,0.769540342096646,0.999999988996883,0.999999988996883,"CCND2/LRPAP1/LUM/FSTL1/VCAN/TIMP1/POSTN/COL5A2/COL3A1",9
"clean_D2","MSigDB_Hallmark","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","16/407","18/448",0.888888888888889,0.978432978432978,-0.293934954584371,0.778353361512987,0.999999988996883,0.999999988996883,"BAX/CCND2/DCN/GPX1/PEA15/ANXA1/GSR/TNFSF10/LUM/DAP/IGFBP6/IFITM3/BGN/TNFRSF12A/MMP2/TIMP1",16
"clean_D2","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","15/407","17/448",0.882352941176471,0.971238618297442,-0.380499954552413,0.80331379312196,0.999999988996883,0.999999988996883,"GJA1/CA12/MYC/RAB31/CXCL12/PRSS23/PAPSS2/XBP1/B4GALT1/SEMA3B/FARP1/OLFML3/MYOF/NBL1/IGFBP4",15
"clean_D2","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","14/407","16/448",0.875,0.963144963144963,-0.472469747446387,0.82746724176019,0.999999988996883,0.999999988996883,"ALDOA/RPN1/MMP14/YKT6/PTPRD/SIGMAR1/CLTB/MGAT1/KLHDC3/GRINA/UROD/FMO1/NPTX2/AP2S1",14
"clean_D2","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","15/407","18/448",0.833333333333333,0.917280917280917,-1.12737077517803,0.928115951166826,0.999999988996883,0.999999988996883,"CA12/RAB31/CXCL12/PRSS23/PAPSS2/XBP1/SEMA3B/DNAJC1/IDH2/FARP1/S100A9/MYOF/NBL1/IGFBP4/MDK",15
"clean_D2","MSigDB_Hallmark","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","19/407","23/448",0.826086956521739,0.909304561478474,-1.40544526211639,0.951239180971047,0.999999988996883,0.999999988996883,"GSTO1/CSF1/MAPKAPK2/CAPG/MYC/CCND2/SERPINB6/NCS1/MYO1C/XBP1/TNFSF10/CTSZ/AHR/IFITM3/ECM1/GLIPR2/PRAF2/CKAP4/COL6A1",19
"clean_D2","MSigDB_Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","14/407","18/448",0.777777777777778,0.856128856128856,-1.96080659577168,0.982419180239783,0.999999988996883,0.999999988996883,"CSF1/BCL3/MYC/IFNGR2/MSC/CCL2/SPHK1/TNC/PLAUR/B4GALT1/TUBB2A/TNFAIP6/PLAU/MARCKS",14
"clean_D2","MSigDB_Hallmark","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","18/407","23/448",0.782608695652174,0.861446426663818,-2.14707008829795,0.987379427085348,0.999999988996883,0.999999988996883,"FAM162A/PRMT2/BAX/CCND2/SLC3A2/PTPN14/MXD4/TAX1BP3/CTSD/SPHK1/DDB2/CD82/PLXNB2/PHLDA3/CDKN2A/SEC61A1/ZMAT3/AK1",18
"clean_D2","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","16/407","21/448",0.761904761904762,0.838656838656839,-2.38344596163332,0.992188253096797,0.999999988996883,0.999999988996883,"CMKLR1/ADGRA2/ANO1/CCND2/GLRX/CFH/IGF2/PSMB8/PLAUR/SEMA3B/SPARCL1/TMEM176B/TMEM176A/ITGBL1/EPHB2/PLAU",16
"clean_D2","MSigDB_Hallmark","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","18/407","25/448",0.72,0.792530712530713,-3.35979418328556,0.999162511101482,0.999999988996883,0.999999988996883,"HLA-A/CSF1/BCL3/GBP2/CAPG/CCND2/IFNGR2/CCL2/TAPBP/EIF5A/B2M/NME1/FLNA/CDKN2A/CD74/HLA-DRA/TIMP1/THY1",18
"clean_D2","MSigDB_Hallmark","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","13/407","25/448",0.52,0.572383292383292,-6.92490028018734,0.999999988996883,0.999999988996883,0.999999988996883,"PSMC4/CYC1/LSM7/XPOT/ILF2/MYC/PSMD8/PSMB3/COX5A/TXNL4A/SRM/NME1/PRDX4",13
"clean_D2","MSigDB_KEGG_Legacy","KEGG_HUNTINGTONS_DISEASE","KEGG_HUNTINGTONS_DISEASE","25/326","25/408",1,1.25153374233129,2.58503214610556,0.00301854576622596,0.0460578108965868,0.0343413502299112,"NDUFA4/COX7B/CREB3/NDUFS7/DCTN1/CYC1/SLC25A5/COX7A1/NDUFA2/UQCR10/POLR2G/BAX/AP2M1/COX5A/CLTB/NDUFA6/GPX1/UQCR11/NDUFB3/NDUFA3/NDUFB2/UQCRQ/NDUFS8/AP2S1/CREB3L1",25
"clean_D2","MSigDB_KEGG_Legacy","KEGG_ALZHEIMERS_DISEASE","KEGG_ALZHEIMERS_DISEASE","24/326","24/408",1,1.25153374233129,2.52950381904281,0.0038381509080489,0.0460578108965868,0.0343413502299112,"NDUFA4/COX7B/NDUFS7/GAPDH/CYC1/COX7A1/NDUFA2/UQCR10/COX5A/PSENEN/NDUFA6/UQCR11/NDUFB3/APOE/NDUFA3/BAD/CALM3/NDUFB2/UQCRQ/GRIN2D/TNFRSF1A/NDUFS8/BACE2/LRP1",24
"clean_D2","MSigDB_KEGG_Legacy","KEGG_LYSOSOME","KEGG_LYSOSOME","20/326","20/408",1,1.25153374233129,2.29717703415052,0.00996265963117771,0.0757421745249799,0.0564744283738885,"NPC2/CD68/SMPD1/AP1S1/CTSD/CLTB/NAGLU/ARSA/AP3D1/CD63/ATP6V0D1/CTSC/GAA/HEXA/CTSZ/GALNS/LGMN/CTSA/CTSB/CTSK",20
"clean_D2","MSigDB_KEGG_Legacy","KEGG_PARKINSONS_DISEASE","KEGG_PARKINSONS_DISEASE","19/326","19/408",1,1.25153374233129,2.23613145417005,0.0126236957541633,0.0757421745249799,0.0564744283738885,"NDUFA4/COX7B/NDUFS7/CYC1/SLC25A5/COX7A1/NDUFA2/UQCR10/UBA1/COX5A/NDUFA6/UQCR11/NDUFB3/NDUFA3/NDUFB2/UQCRQ/UBE2L6/NDUFS8/UCHL1",19
"clean_D2","MSigDB_KEGG_Legacy","KEGG_OXIDATIVE_PHOSPHORYLATION","KEGG_OXIDATIVE_PHOSPHORYLATION","17/326","17/408",1,1.25153374233129,2.10975202673137,0.0202264044629971,0.0970867414223862,0.0723892370254634,"NDUFA4/COX7B/NDUFS7/CYC1/COX7A1/NDUFA2/UQCR10/ATP6V0E1/COX5A/NDUFA6/UQCR11/NDUFB3/NDUFA3/NDUFB2/UQCRQ/ATP6V0D1/NDUFS8",17
"clean_D2","MSigDB_KEGG_Legacy","KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM","15/326","15/408",1,1.25153374233129,1.97671785498077,0.032320287998667,0.129281151994668,0.0963938413995331,"PKM/POLE4/NME3/AMPD2/APRT/POLR2G/NUDT2/GUK1/IMPDH1/PAPSS2/NME1/NME1-NME2/POLD4/NME4/AK1",15
"clean_D2","MSigDB_KEGG_Legacy","KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION","38/326","42/408",0.904761904761905,1.13234005258545,1.8033269945847,0.0473400923511971,0.162308888061247,0.121019784957948,"ACTN1/PDGFD/CCND2/ITGB5/PPP1CA/TNC/BAD/ITGA5/ACTB/MYLK/ZYX/THBS3/THBS1/FLNA/LAMB2/SHC1/LAMC1/ILK/VEGFB/LAMA4/PARVB/FLNC/ITGA11/THBS4/COL11A1/MYL9/COL5A3/THBS2/COL6A1/COMP/COL6A3/COL6A2/FN1/COL5A2/COL3A1/COL5A1/COL1A2/COL1A1",38
"clean_D2","MSigDB_KEGG_Legacy","KEGG_CARDIAC_MUSCLE_CONTRACTION","KEGG_CARDIAC_MUSCLE_CONTRACTION","11/326","11/408",1,1.25153374233129,1.68421069152401,0.0818681730202629,0.245604519060789,0.183126176492693,"COX7B/CYC1/COX7A1/UQCR10/COX5A/UQCR11/UQCRQ/TPM2/TPM4/RYR2/TPM1",11
"clean_D2","MSigDB_KEGG_Legacy","KEGG_PYRIMIDINE_METABOLISM","KEGG_PYRIMIDINE_METABOLISM","10/326","10/408",1,1.25153374233129,1.6038132412425,0.103112445766027,0.247469869838466,0.184517008212891,"POLE4/NME3/DCTD/POLR2G/NUDT2/NME1/NME1-NME2/POLD4/NME4/TYMP",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_VIBRIO_CHOLERAE_INFECTION","KEGG_VIBRIO_CHOLERAE_INFECTION","10/326","10/408",1,1.25153374233129,1.6038132412425,0.103112445766027,0.247469869838466,0.184517008212891,"KDELR1/SEC61B/ATP6V0E1/PDIA4/SEC61G/ATP6V0D1/ACTB/SEC61A1/KDELR2/KDELR3",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_ENDOCYTOSIS","KEGG_ENDOCYTOSIS","15/326","16/408",0.9375,1.17331288343558,1.40846767451927,0.133475387841823,0.291219028018523,0.217136994575215,"HLA-A/ARFGAP3/RAB11FIP5/AP2M1/RAB31/EPN1/CLTB/SH3GLB1/ARAP1/SH3GL1/SNF8/ARFGAP1/DAB2/AP2S1/EHD2",15
"clean_D2","MSigDB_KEGG_Legacy","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_ECM_RECEPTOR_INTERACTION","24/326","27/408",0.888888888888889,1.11247443762781,1.20440431578664,0.169892104375628,0.339784208751257,0.253347874946113,"ITGB5/TNC/ITGA5/THBS3/THBS1/LAMB2/LAMC1/LAMA4/ITGA11/THBS4/COL11A1/COL5A3/HSPG2/THBS2/COL6A1/COMP/COL6A3/COL6A2/FN1/COL5A2/COL3A1/COL5A1/COL1A2/COL1A1",24
"clean_D2","MSigDB_KEGG_Legacy","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","22/326","25/408",0.88,1.10134969325153,1.04157880618692,0.221853972833204,0.40957656523053,0.305386035478904,"ACTN1/MAP2K2/CFL1/PDGFD/TIAM2/LIMK1/ITGB5/PPP1CA/ARPC2/ITGA5/ARPC4/ARPC1A/ACTB/MYLK/PFN1/MYH9/ENAH/TMSB4X/ITGA11/ARPC1B/MYL9/FN1",22
"clean_D2","MSigDB_KEGG_Legacy","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","10/326","11/408",0.909090909090909,1.1377579475739,0.922394768972128,0.315555173223672,0.473332759835507,0.352923549000159,"HLA-A/PSME2/TAPBP/CALR/B2M/HLA-DRB1/LGMN/CTSB/CD74/HLA-DRA",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY","10/326","11/408",0.909090909090909,1.1377579475739,0.922394768972128,0.315555173223672,0.473332759835507,0.352923549000159,"ITGB5/ITGA5/TPM2/ACTB/TPM4/SGCD/RYR2/TGFB3/TPM1/ITGA11",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","10/326","11/408",0.909090909090909,1.1377579475739,0.922394768972128,0.315555173223672,0.473332759835507,0.352923549000159,"ITGB5/ITGA5/TPM2/ACTB/TPM4/SGCD/RYR2/TGFB3/TPM1/ITGA11",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","9/326","10/408",0.9,1.12638036809816,0.805818360234038,0.369838646170262,0.493118194893683,0.367675847069851,"HLA-A/ICAM3/CLDN4/CD276/CD99/HLA-DRB1/CADM1/HLA-DRA/VCAN",9
"clean_D2","MSigDB_KEGG_Legacy","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","9/326","10/408",0.9,1.12638036809816,0.805818360234038,0.369838646170262,0.493118194893683,0.367675847069851,"MAP2K2/MAPKAPK2/ARHGDIA/BAX/BAD/CALM3/SHC1/NGFR/MAGED1",9
"clean_D2","MSigDB_KEGG_Legacy","KEGG_AXON_GUIDANCE","KEGG_AXON_GUIDANCE","12/326","14/408",0.857142857142857,1.07274320771253,0.551578631942163,0.441517608352153,0.557706452655352,0.415833758558815,"PLXNA3/PLXNA2/CFL1/LIMK1/CXCL12/NFATC2/SEMA3C/PLXNB2/EPHB3/SEMA3B/EPHB2/SEMA6B",12
"clean_D2","MSigDB_KEGG_Legacy","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","10/326","12/408",0.833333333333333,1.04294478527607,0.300713235985337,0.553951231365689,0.664741477638826,0.495640575432458,"MAP2K2/MAPKAPK2/MYC/NFATC2/TNFRSF1A/FLNA/IL1R1/TGFB3/FLNC/MAP4K4",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_P53_SIGNALING_PATHWAY","KEGG_P53_SIGNALING_PATHWAY","9/326","11/408",0.818181818181818,1.02398215281651,0.160578846420249,0.61411427442992,0.701844885062766,0.523305396757325,"BAX/CCND2/DDB2/CD82/THBS1/TP53I3/SHISA5/CDKN2A/ZMAT3",9
"clean_D2","MSigDB_KEGG_Legacy","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","14/326","18/408",0.777777777777778,0.973415132924335,-0.229740478183701,0.715467605859639,0.780510115483243,0.581959296632243,"CSF1/CCL27/LTBR/IFNGR2/CCL2/CXCL12/TNFRSF1A/TNFSF10/NGFR/VEGFB/IL1R1/CCL14/TGFB3/TNFRSF12A",14
"clean_D2","MSigDB_KEGG_Legacy","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY","10/326","14/408",0.714285714285714,0.893952673093777,-0.804108608012068,0.871812642221711,0.909717539709611,0.678298165572956,"MYC/CHRD/PPP2R1A/DCN/THBS3/THBS1/TGFB3/THBS4/THBS2/COMP",10
"clean_D2","MSigDB_KEGG_Legacy","KEGG_PATHWAYS_IN_CANCER","KEGG_PATHWAYS_IN_CANCER","15/326","22/408",0.681818181818182,0.853318460680424,-1.40861472975471,0.947495822918686,0.947495822918686,0.706466183755161,"MAP2K2/MYC/BAX/RALA/BAD/DAPK3/LAMB2/LAMC1/VEGFB/CDKN2A/LAMA4/TGFB3/RUNX1/MMP2/FN1",15
