"gene","discovery_detection_fraction","discovery_detection_eligible","metacell_variance","selected_top_variable","clean_program"
"MTFR1L",0.0934579439252336,TRUE,0.00204416399366136,FALSE,NA
"STMN1",0.167289719626168,TRUE,0.00903340407717114,TRUE,NA
"RP1-187B23.1",0.00467289719626168,FALSE,NA,FALSE,NA
"PAFAH2",0.0392523364485981,FALSE,NA,FALSE,NA
"RP1-317E23.3",0.0214953271028037,FALSE,NA,FALSE,NA
"RP1-317E23.6",0.00654205607476636,FALSE,NA,FALSE,NA
"RP1-317E23.7",0,FALSE,NA,FALSE,NA
"AUNIP",0.00280373831775701,FALSE,NA,FALSE,NA
"PDIK1L",0.0121495327102804,FALSE,NA,FALSE,NA
"RP1-125I3.2",0.00467289719626168,FALSE,NA,FALSE,NA
"PAQR7",0.0598130841121495,TRUE,0.00139380147067871,FALSE,NA
"CNKSR1",0.011214953271028,FALSE,NA,FALSE,NA
"EXTL1",0.0149532710280374,FALSE,NA,FALSE,NA
"AIM1L",0.0186915887850467,FALSE,NA,FALSE,NA
"SLC30A2",0,FALSE,NA,FALSE,NA
"TRIM63",0.000934579439252336,FALSE,NA,FALSE,NA
"SH3BGRL3",0.64392523364486,TRUE,0.132455106859632,TRUE,"clean_D2"
"ZNF593",0.179439252336449,TRUE,0.00436322190369866,FALSE,"clean_D2"
"FAM110D",0.0308411214953271,FALSE,NA,FALSE,NA
"RP11-96L14.7",0.00467289719626168,FALSE,NA,FALSE,NA
"CATSPER4",0,FALSE,NA,FALSE,NA
"UBXN11",0.0205607476635514,FALSE,NA,FALSE,NA
"CEP85",0.00841121495327103,FALSE,NA,FALSE,NA
"CD52",0.014018691588785,FALSE,NA,FALSE,NA
"ZNF683",0,FALSE,NA,FALSE,NA
"ARID1A",0.267289719626168,TRUE,0.00710442500161256,TRUE,NA
"DHDDS",0.0869158878504673,TRUE,0.00103854295611286,FALSE,NA
"FAM46B",0.0635514018691589,TRUE,0.000914730695976396,FALSE,NA
"RP3-476K8.3",0.00560747663551402,FALSE,NA,FALSE,NA
"HMGN2",0.627102803738318,TRUE,0.0372270331405049,TRUE,NA
"RPS6KA1",0.0196261682242991,FALSE,NA,FALSE,NA
"SFN",0.600934579439252,TRUE,0.0258660290388973,TRUE,NA
"WDTC1",0.0981308411214953,TRUE,0.00127546228389657,FALSE,NA
"PIGV",0.0532710280373832,TRUE,0.000648240496603935,FALSE,NA
"GPN2",0.0700934579439252,TRUE,0.00061190648791666,FALSE,NA
"GPATCH3",0.0355140186915888,FALSE,NA,FALSE,NA
"SLC9A1",0.12803738317757,TRUE,0.00364841505917943,FALSE,NA
"RP5-968P14.2",0,FALSE,NA,FALSE,NA
"NUDC",0.336448598130841,TRUE,0.00814630229331984,TRUE,NA
"KDF1",0.00934579439252336,FALSE,NA,FALSE,NA
"ZDHHC18",0.0682242990654206,TRUE,0.000965272783363969,FALSE,NA
"TRNP1",0.0121495327102804,FALSE,NA,FALSE,NA
"RP1-50O24.6",0,FALSE,NA,FALSE,NA
"FGR",0.000934579439252336,FALSE,NA,FALSE,NA
"MAP3K6",0.116822429906542,TRUE,0.0021991100550402,FALSE,NA
"WASF2",0.616822429906542,TRUE,0.0132517154492657,TRUE,NA
"CD164L2",0.00467289719626168,FALSE,NA,FALSE,NA
"RP11-40H20.4",0,FALSE,NA,FALSE,NA
"FCN3",0.00186915887850467,FALSE,NA,FALSE,NA
"SYTL1",0.0532710280373832,TRUE,0.000550716263009774,FALSE,NA
"AHDC1",0.231775700934579,TRUE,0.00953195717470987,TRUE,NA
"TMEM222",0.1,TRUE,0.00134679310976446,FALSE,NA
"RPA2",0.169158878504673,TRUE,0.00314367300615419,FALSE,NA
"GPR3",0.000934579439252336,FALSE,NA,FALSE,NA
"IFI6",0.392523364485981,TRUE,0.0460464118479163,TRUE,"clean_D2"
"RP11-288L9.4",0.000934579439252336,FALSE,NA,FALSE,NA
"RP4-752I6.1",0.00186915887850467,FALSE,NA,FALSE,NA
"STX12",0.121495327102804,TRUE,0.00302963235514633,FALSE,NA
"FAM76A",0.0495327102803738,FALSE,NA,FALSE,NA
"RP1-159A19.4",0,FALSE,NA,FALSE,NA
"EYA3",0.0962616822429907,TRUE,0.00461285879291397,FALSE,NA
"THEMIS2",0.0168224299065421,FALSE,NA,FALSE,NA
"RP11-288L9.1",0.000934579439252336,FALSE,NA,FALSE,NA
"PPP1R8",0.0532710280373832,TRUE,0.000897130546213992,FALSE,NA
"AL109927.1",0.000934579439252336,FALSE,NA,FALSE,NA
"DNAJC8",0.304672897196262,TRUE,0.0065736280708142,TRUE,NA
"PHACTR4",0.252336448598131,TRUE,0.0109660799256852,TRUE,NA
"SMPDL3B",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-460I13.2",0.00373831775700935,FALSE,NA,FALSE,NA
"PTAFR",0.00934579439252336,FALSE,NA,FALSE,NA
"XKR8",0.0504672897196262,TRUE,0.000468059798809968,FALSE,NA
"ATPIF1",0.530841121495327,TRUE,0.019591584572038,TRUE,NA
"YTHDF2",0.223364485981308,TRUE,0.00403788353055301,FALSE,NA
"RP5-1092A3.4",0.00186915887850467,FALSE,NA,FALSE,NA
"RP5-1092A3.5",0,FALSE,NA,FALSE,NA
"SESN2",0.11214953271028,TRUE,0.00175100444372947,FALSE,NA
"MED18",0.0383177570093458,FALSE,NA,FALSE,NA
"TAF12",0.147663551401869,TRUE,0.00215706748159801,FALSE,NA
"SNHG12",0.0373831775700935,FALSE,NA,FALSE,NA
"RCC1",0.11588785046729,TRUE,0.00363186589685908,FALSE,NA
"GMEB1",0.101869158878505,TRUE,0.00152467389546815,FALSE,NA
"RAB42",0.101869158878505,TRUE,0.00155155578286948,FALSE,NA
"SRSF4",0.298130841121495,TRUE,0.0144486340117427,TRUE,NA
"OPRD1",0.000934579439252336,FALSE,NA,FALSE,NA
"TRNAU1AP",0.0981308411214953,TRUE,0.00244407676300311,FALSE,NA
"RP11-442N24--B.1",0.0130841121495327,FALSE,NA,FALSE,NA
"RNU11",0.0130841121495327,FALSE,NA,FALSE,NA
"EPB41",0.0420560747663551,FALSE,NA,FALSE,NA
"MECR",0.0850467289719626,TRUE,0.00145707870917866,FALSE,NA
"TMEM200B",0.0579439252336449,TRUE,0.000949390875459655,FALSE,NA
"RP11-242O24.3",0,FALSE,NA,FALSE,NA
"PTPRU",0.097196261682243,TRUE,0.0021194652138513,FALSE,NA
"RP3-437I16.1",0,FALSE,NA,FALSE,NA
"RP11-111I12.1",0,FALSE,NA,FALSE,NA
"SDC3",0.141121495327103,TRUE,0.00459386470118049,FALSE,NA
"PUM1",0.320560747663551,TRUE,0.0148590887396459,TRUE,NA
"MATN1",0.00373831775700935,FALSE,NA,FALSE,NA
"MATN1-AS1",0.00654205607476636,FALSE,NA,FALSE,NA
"LAPTM5",0.0186915887850467,FALSE,NA,FALSE,NA
"RP5-1125N11.1",0,FALSE,NA,FALSE,NA
"RP5-1125N11.2",0,FALSE,NA,FALSE,NA
"SNRNP40",0.144859813084112,TRUE,0.00189909754413036,FALSE,NA
"NKAIN1",0.00373831775700935,FALSE,NA,FALSE,NA
"FABP3",0.0252336448598131,FALSE,NA,FALSE,NA
"ZCCHC17",0.151401869158879,TRUE,0.00235039990586096,FALSE,NA
"COL16A1",0.48411214953271,TRUE,0.0990201362226622,TRUE,"clean_D2"
"PEF1",0.21214953271028,TRUE,0.00460604495927196,FALSE,NA
"RP11-266K22.2",0.00467289719626168,FALSE,NA,FALSE,NA
"TINAGL1",0.0579439252336449,TRUE,0.00120027207257744,FALSE,NA
"SERINC2",0.0355140186915888,FALSE,NA,FALSE,NA
"HCRTR1",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-73M7.1",0,FALSE,NA,FALSE,NA
"PTP4A2",0.34018691588785,TRUE,0.00912623904596493,TRUE,NA
"RP11-84A19.4",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-73M7.6",0.0177570093457944,FALSE,NA,FALSE,NA
"RP11-73M7.9",0.00186915887850467,FALSE,NA,FALSE,NA
"ADGRB2",0.0626168224299065,TRUE,0.000975680284859121,FALSE,NA
"RP11-84A19.3",0,FALSE,NA,FALSE,NA
"SPOCD1",0.0149532710280374,FALSE,NA,FALSE,NA
"KHDRBS1",0.370093457943925,TRUE,0.0290104755460793,TRUE,NA
"RP11-84A19.2",0,FALSE,NA,FALSE,NA
"KPNA6",0.292523364485981,TRUE,0.00763608178589639,TRUE,NA
"MARCKSL1",0.22803738317757,TRUE,0.00614288049833834,TRUE,NA
"EIF3I",0.348598130841122,TRUE,0.00846031305916293,TRUE,NA
"RP11-277A4.4",0.00186915887850467,FALSE,NA,FALSE,NA
"LCK",0.00280373831775701,FALSE,NA,FALSE,NA
"DCDC2B",0.00280373831775701,FALSE,NA,FALSE,NA
"TMEM39B",0.0747663551401869,TRUE,0.00131993460380054,FALSE,NA
"BSDC1",0.196261682242991,TRUE,0.00481654507518298,FALSE,NA
"TMEM234",0.0392523364485981,FALSE,NA,FALSE,NA
"HDAC1",0.135514018691589,TRUE,0.00312434599033138,FALSE,NA
"TXLNA",0.201869158878505,TRUE,0.00393033697533631,FALSE,"clean_D2"
"CCDC28B",0.176635514018692,TRUE,0.00573118509916221,TRUE,"clean_D2"
"RP4-622L5.7",0.00280373831775701,FALSE,NA,FALSE,NA
"IQCC",0.0102803738317757,FALSE,NA,FALSE,NA
"RP1-27O5.3",0.0355140186915888,FALSE,NA,FALSE,NA
"FAM167B",0.0196261682242991,FALSE,NA,FALSE,NA
"TMEM54",0.197196261682243,TRUE,0.00464531511300121,FALSE,"clean_D2"
"TSSK3",0.00280373831775701,FALSE,NA,FALSE,NA
"FAM229A",0.0214953271028037,FALSE,NA,FALSE,NA
"ZBTB8OS",0.15607476635514,TRUE,0.00318211627909912,FALSE,NA
"ZBTB8B",0.00186915887850467,FALSE,NA,FALSE,NA
"RBBP4",0.205607476635514,TRUE,0.00641110382598923,TRUE,NA
"S100PBP",0.0934579439252336,TRUE,0.00307142337305265,FALSE,NA
"YARS",0.147663551401869,TRUE,0.00293252833730282,FALSE,NA
"ZBTB8A",0.0953271028037383,TRUE,0.00170731263361465,FALSE,NA
"RNF19B",0.0785046728971963,TRUE,0.00201891617895814,FALSE,NA
"SYNC",0.0607476635514019,TRUE,0.000902606036053978,FALSE,NA
"AK2",0.247663551401869,TRUE,0.00530542228299586,FALSE,NA
"RP11-114B7.6",0.000934579439252336,FALSE,NA,FALSE,NA
"KIAA1522",0.0869158878504673,TRUE,0.00264732476012938,FALSE,NA
"FNDC5",0.0691588785046729,TRUE,0.00150350502568645,FALSE,NA
"HPCA",0.0158878504672897,FALSE,NA,FALSE,NA
"AZIN2",0.0579439252336449,TRUE,0.000880473841771027,FALSE,NA
"RP1-117O3.2",0.00747663551401869,FALSE,NA,FALSE,NA
"PHC2",0.28411214953271,TRUE,0.00665352396787428,TRUE,NA
"TRIM62",0.0327102803738318,FALSE,NA,FALSE,NA
"ZNF362",0.150467289719626,TRUE,0.0034017538638579,FALSE,NA
"A3GALT2",0.00280373831775701,FALSE,NA,FALSE,NA
"RP11-415J8.3",0.0242990654205607,FALSE,NA,FALSE,NA
"RP11-415J8.5",0.000934579439252336,FALSE,NA,FALSE,NA
"ZSCAN20",0.00560747663551402,FALSE,NA,FALSE,NA
"CSMD2",0.126168224299065,TRUE,0.0189625142973354,TRUE,NA
"SMIM12",0.137383177570093,TRUE,0.00145801053246985,FALSE,NA
"RP11-244H3.4",0.237383177570093,TRUE,0.00620972724179359,TRUE,NA
"GJB5",0.0327102803738318,FALSE,NA,FALSE,NA
"GJB4",0.00186915887850467,FALSE,NA,FALSE,NA
"GJB3",0.0551401869158879,TRUE,0.000712798323598088,FALSE,NA
"GJA4",0.0149532710280374,FALSE,NA,FALSE,NA
"DLGAP3",0.000934579439252336,FALSE,NA,FALSE,NA
"SFPQ",0.286915887850467,TRUE,0.00495100359733652,FALSE,NA
"ZMYM6NB",0,FALSE,NA,FALSE,NA
"ZMYM6",0.0252336448598131,FALSE,NA,FALSE,NA
"ZMYM1",0.0299065420560748,FALSE,NA,FALSE,NA
"ZMYM4",0.146728971962617,TRUE,0.00513429278072348,FALSE,NA
"KIAA0319L",0.168224299065421,TRUE,0.00476250412444543,FALSE,NA
"PSMB2",0.277570093457944,TRUE,0.00579185138964689,TRUE,NA
"ZMYM4-AS1",0.00186915887850467,FALSE,NA,FALSE,NA
"C1orf216",0.129906542056075,TRUE,0.00199467044841664,FALSE,"clean_D2"
"NCDN",0.101869158878505,TRUE,0.00187131250095169,FALSE,NA
"RP4-728D4.2",0.00186915887850467,FALSE,NA,FALSE,NA
"TFAP2E",0.011214953271028,FALSE,NA,FALSE,NA
"CLSPN",0.00560747663551402,FALSE,NA,FALSE,NA
"STK40",0.122429906542056,TRUE,0.00307060458966548,FALSE,NA
"AGO3",0.162616822429907,TRUE,0.00909396231235272,TRUE,NA
"THRAP3",0.278504672897196,TRUE,0.00842694798104438,TRUE,NA
"AGO4",0.0766355140186916,TRUE,0.00206452433638049,FALSE,NA
"TRAPPC3",0.242990654205607,TRUE,0.00666879709845233,TRUE,NA
"AGO1",0.0803738317757009,TRUE,0.00167370394965699,FALSE,NA
"MAP7D1",0.265420560747664,TRUE,0.00689979606152535,TRUE,"clean_D2"
"RP4-789D17.5",0.000934579439252336,FALSE,NA,FALSE,NA
"RP4-665N4.8",0.000934579439252336,FALSE,NA,FALSE,NA
"TEKT2",0,FALSE,NA,FALSE,NA
"ADPRHL2",0.102803738317757,TRUE,0.00148545740045845,FALSE,NA
"COL8A2",0.108411214953271,TRUE,0.00372362925655673,FALSE,"clean_D2"
"EVA1B",0.453271028037383,TRUE,0.0191329741170144,TRUE,NA
"MRPS15",0.218691588785047,TRUE,0.0055250690306602,TRUE,NA
"LSM10",0.185046728971963,TRUE,0.00527233443696374,FALSE,NA
"OSCP1",0.0345794392523364,FALSE,NA,FALSE,NA
"SH3D21",0.0130841121495327,FALSE,NA,FALSE,NA
"RP11-268J15.5",0.0186915887850467,FALSE,NA,FALSE,NA
"CSF3R",0.00373831775700935,FALSE,NA,FALSE,NA
"GRIK3",0.00747663551401869,FALSE,NA,FALSE,NA
"MEAF6",0.17196261682243,TRUE,0.00371143608314716,FALSE,NA
"SNIP1",0.0373831775700935,FALSE,NA,FALSE,NA
"LINC01137",0.0242990654205607,FALSE,NA,FALSE,NA
"ZC3H12A",0.0523364485981308,TRUE,0.00126554463737085,FALSE,NA
"C1orf109",0.0336448598130841,FALSE,NA,FALSE,NA
"GNL2",0.1,TRUE,0.00220933400525869,FALSE,NA
"RSPO1",0.0457943925233645,FALSE,NA,FALSE,NA
"DNALI1",0.0168224299065421,FALSE,NA,FALSE,NA
"INPP5B",0.0700934579439252,TRUE,0.00287623963309363,FALSE,NA
"EPHA10",0,FALSE,NA,FALSE,NA
"MTF1",0.0803738317757009,TRUE,0.00185423017144152,FALSE,NA
"CDCA8",0.00373831775700935,FALSE,NA,FALSE,NA
"POU3F1",0.165420560747664,TRUE,0.00273947210852778,FALSE,NA
"YRDC",0.0504672897196262,TRUE,0.000505334396902171,FALSE,NA
"SF3A3",0.173831775700935,TRUE,0.00433585015829761,FALSE,NA
"FHL3",0.150467289719626,TRUE,0.00516761975434337,FALSE,"clean_D2"
"MANEAL",0.00841121495327103,FALSE,NA,FALSE,NA
"RP11-109P14.9",0,FALSE,NA,FALSE,NA
"C1orf122",0.413084112149533,TRUE,0.0627697438836953,TRUE,"clean_D2"
"RP11-109P14.10",0.00373831775700935,FALSE,NA,FALSE,NA
"RP5-884C9.2",0.0214953271028037,FALSE,NA,FALSE,NA
"UTP11L",0.123364485981308,TRUE,0.00154983107067087,FALSE,NA
"RRAGC",0.163551401869159,TRUE,0.0014777636743173,FALSE,NA
"RHBDL2",0.0177570093457944,FALSE,NA,FALSE,NA
"RP5-864K19.4",0.0401869158878505,FALSE,NA,FALSE,NA
"MYCBP",0.0411214953271028,FALSE,NA,FALSE,NA
"MACF1",0.406542056074766,TRUE,0.0542067601864652,TRUE,NA
"RP5-864K19.6",0.00280373831775701,FALSE,NA,FALSE,NA
"NDUFS5",0.577570093457944,TRUE,0.0241625831423557,TRUE,NA
"AKIRIN1",0.0962616822429907,TRUE,0.00151525281213385,FALSE,NA
"HEYL",0.136448598130841,TRUE,0.00998762604549084,TRUE,NA
"RP11-420K8.1",0,FALSE,NA,FALSE,NA
"RP11-69E11.4",0.0551401869158879,TRUE,0.00171236230792234,FALSE,NA
"PABPC4",0.239252336448598,TRUE,0.00314277979914331,FALSE,NA
"BMP8A",0.014018691588785,FALSE,NA,FALSE,NA
"PPIE",0.146728971962617,TRUE,0.00308394918295848,FALSE,NA
"RP11-69E11.8",0.00280373831775701,FALSE,NA,FALSE,NA
"BMP8B",0.00934579439252336,FALSE,NA,FALSE,NA
"TRIT1",0.0355140186915888,FALSE,NA,FALSE,NA
"MYCL",0.0439252336448598,FALSE,NA,FALSE,NA
"MFSD2A",0.0345794392523364,FALSE,NA,FALSE,NA
"OXCT2",0,FALSE,NA,FALSE,NA
"PPT1",0.101869158878505,TRUE,0.00240886908857874,FALSE,NA
"CAP1",0.346728971962617,TRUE,0.00934371349029019,TRUE,"clean_D2"
"RP1-118J21.5",0,FALSE,NA,FALSE,NA
"RLF",0.11588785046729,TRUE,0.00347486525593933,FALSE,NA
"TMCO2",0.000934579439252336,FALSE,NA,FALSE,NA
"COL9A2",0.0224299065420561,FALSE,NA,FALSE,NA
"RP1-39G22.7",0.011214953271028,FALSE,NA,FALSE,NA
"SMAP2",0.0925233644859813,TRUE,0.00203011560961606,FALSE,NA
"ZMPSTE24",0.105607476635514,TRUE,0.00165230687077578,FALSE,NA
"RP11-656D10.3",0.0196261682242991,FALSE,NA,FALSE,NA
"NFYC",0.130841121495327,TRUE,0.00262601187272021,FALSE,NA
"ZFP69B",0.00280373831775701,FALSE,NA,FALSE,NA
"ZFP69",0.00560747663551402,FALSE,NA,FALSE,NA
"RIMS3",0,FALSE,NA,FALSE,NA
"EXO5",0.0214953271028037,FALSE,NA,FALSE,NA
"ZNF684",0.0280373831775701,FALSE,NA,FALSE,NA
"CITED4",0.0728971962616822,TRUE,0.000777800508663379,FALSE,NA
"RP4-739H11.3",0.00280373831775701,FALSE,NA,FALSE,NA
"NFYC-AS1",0.000934579439252336,FALSE,NA,FALSE,NA
"KCNQ4",0,FALSE,NA,FALSE,NA
"RP5-1066H13.4",0,FALSE,NA,FALSE,NA
"CTPS1",0.0355140186915888,FALSE,NA,FALSE,NA
"SLFNL1",0.00186915887850467,FALSE,NA,FALSE,NA
"SLFNL1-AS1",0.00467289719626168,FALSE,NA,FALSE,NA
"SCMH1",0.17196261682243,TRUE,0.0122949216661437,TRUE,NA
"RP11-399E6.1",0.00280373831775701,FALSE,NA,FALSE,NA
"HIVEP3",0.0990654205607477,TRUE,0.00229709764678844,FALSE,NA
"EDN2",0.00747663551401869,FALSE,NA,FALSE,NA
"FOXO6",0.0242990654205607,FALSE,NA,FALSE,NA
"RP11-399E6.4",0.00186915887850467,FALSE,NA,FALSE,NA
"FOXJ3",0.12803738317757,TRUE,0.0047744241194688,FALSE,NA
"RIMKLA",0,FALSE,NA,FALSE,NA
"SLC2A1",0.119626168224299,TRUE,0.00221959728092734,FALSE,NA
"PPCS",0.169158878504673,TRUE,0.00335466301767328,FALSE,NA
"ZMYND12",0.00280373831775701,FALSE,NA,FALSE,NA
"CCDC30",0.0308411214953271,FALSE,NA,FALSE,NA
"C1orf50",0.085981308411215,TRUE,0.00116996314770658,FALSE,NA
"PPIH",0.131775700934579,TRUE,0.0019270943700726,FALSE,NA
"RP5-994D16.3",0.00186915887850467,FALSE,NA,FALSE,NA
"YBX1",0.593457943925234,TRUE,0.031917816585672,TRUE,NA
"SVBP",0.216822429906542,TRUE,0.00369592712470267,FALSE,NA
"P3H1",0.366355140186916,TRUE,0.0324421146829002,TRUE,"clean_D2"
"CLDN19",0,FALSE,NA,FALSE,NA
"ERMAP",0.0373831775700935,FALSE,NA,FALSE,NA
"RP11-342M1.3",0.000934579439252336,FALSE,NA,FALSE,NA
"ZNF691",0.0280373831775701,FALSE,NA,FALSE,NA
"SLC2A1-AS1",0.00654205607476636,FALSE,NA,FALSE,NA
"EBNA1BP2",0.11588785046729,TRUE,0.00151305446062507,FALSE,NA
"CFAP57",0.00747663551401869,FALSE,NA,FALSE,NA
"ELOVL1",0.183177570093458,TRUE,0.00463331578125816,FALSE,"clean_D2"
"FAM183A",0.00373831775700935,FALSE,NA,FALSE,NA
"SZT2",0.0644859813084112,TRUE,0.00136143551323151,FALSE,NA
"TIE1",0.0289719626168224,FALSE,NA,FALSE,NA
"TMEM125",0.000934579439252336,FALSE,NA,FALSE,NA
"C1orf210",0.00280373831775701,FALSE,NA,FALSE,NA
"HYI",0.165420560747664,TRUE,0.00397274708243337,FALSE,NA
"MPL",0.000934579439252336,FALSE,NA,FALSE,NA
"RP1-92O14.3",0.00373831775700935,FALSE,NA,FALSE,NA
"MED8",0.174766355140187,TRUE,0.00558866148965744,TRUE,"clean_D2"
"CDC20",0.00280373831775701,FALSE,NA,FALSE,NA
"RP1-92O14.6",0.000934579439252336,FALSE,NA,FALSE,NA
"PTPRF",0.246728971962617,TRUE,0.00536277361252295,FALSE,NA
"SZT2-AS1",0,FALSE,NA,FALSE,NA
"HYI-AS1",0.00467289719626168,FALSE,NA,FALSE,NA
"ST3GAL3",0.114018691588785,TRUE,0.00664288268638671,TRUE,NA
"SLC6A9",0.0579439252336449,TRUE,0.000771062795701629,FALSE,NA
"KDM4A",0.118691588785047,TRUE,0.00175980046809548,FALSE,NA
"RP11-184I16.4",0.00560747663551402,FALSE,NA,FALSE,NA
"KDM4A-AS1",0.00280373831775701,FALSE,NA,FALSE,NA
"B4GALT2",0.308411214953271,TRUE,0.0233002647629915,TRUE,"clean_D2"
"ATP6V0B",0.334579439252336,TRUE,0.0125309573326253,TRUE,NA
"ARTN",0.00373831775700935,FALSE,NA,FALSE,NA
"RP11-7O11.3",0.00373831775700935,FALSE,NA,FALSE,NA
"IPO13",0.0401869158878505,FALSE,NA,FALSE,NA
"DPH2",0.0280373831775701,FALSE,NA,FALSE,NA
"CCDC24",0.0214953271028037,FALSE,NA,FALSE,NA
"RP5-1198O20.4",0.0299065420560748,FALSE,NA,FALSE,NA
"ERI3",0.219626168224299,TRUE,0.00621331919880449,TRUE,"clean_D2"
"DMAP1",0.0850467289719626,TRUE,0.0013391147669004,FALSE,NA
"RPS8",0.996261682242991,TRUE,0.0842578529499101,TRUE,NA
"RNF220",0.126168224299065,TRUE,0.00316860069302988,FALSE,NA
"TMEM53",0.0364485981308411,FALSE,NA,FALSE,NA
"C1orf228",0.00841121495327103,FALSE,NA,FALSE,NA
"PLK3",0.119626168224299,TRUE,0.00303219224976191,FALSE,NA
"PTCH2",0.161682242990654,TRUE,0.0272653668852015,TRUE,NA
"BTBD19",0.0551401869158879,TRUE,0.000975834894117293,FALSE,NA
"BEST4",0.00560747663551402,FALSE,NA,FALSE,NA
"RP11-269F19.2",0.00373831775700935,FALSE,NA,FALSE,NA
"KIF2C",0.011214953271028,FALSE,NA,FALSE,NA
"EIF2B3",0.176635514018692,TRUE,0.00802072538212924,TRUE,NA
"HECTD3",0.0990654205607477,TRUE,0.00121206557003949,FALSE,NA
"MAST2",0.150467289719626,TRUE,0.00906270625653654,TRUE,"clean_D2"
"POMGNT1",0.102803738317757,TRUE,0.00104149375559094,FALSE,NA
"PIK3R3",0.0710280373831776,TRUE,0.00137045322543676,FALSE,NA
"LRRC41",0.21588785046729,TRUE,0.00345172948681657,FALSE,NA
"NSUN4",0.0654205607476635,TRUE,0.00168899608404386,FALSE,NA
"RP4-533D7.5",0.000934579439252336,FALSE,NA,FALSE,NA
"TSPAN1",0.00747663551401869,FALSE,NA,FALSE,NA
"EFCAB14",0.150467289719626,TRUE,0.00305904691641928,FALSE,NA
"LURAP1",0.0457943925233645,FALSE,NA,FALSE,NA
"UQCRH",0.583177570093458,TRUE,0.0409215135126079,TRUE,NA
"RAD54L",0.00280373831775701,FALSE,NA,FALSE,NA
"ATPAF1",0.0710280373831776,TRUE,0.00108799910783562,FALSE,NA
"MKNK1",0.0869158878504673,TRUE,0.0012949882792845,FALSE,NA
"MKNK1-AS1",0.00186915887850467,FALSE,NA,FALSE,NA
"FAAH",0.0186915887850467,FALSE,NA,FALSE,NA
"MOB3C",0.0280373831775701,FALSE,NA,FALSE,NA
"TEX38",0,FALSE,NA,FALSE,NA
"EFCAB14-AS1",0.00560747663551402,FALSE,NA,FALSE,NA
"CYP4B1",0.0121495327102804,FALSE,NA,FALSE,NA
"PDZK1IP1",0.0775700934579439,TRUE,0.00107725407933048,FALSE,NA
"CYP4A11",0,FALSE,NA,FALSE,NA
"CYP4X1",0.00560747663551402,FALSE,NA,FALSE,NA
"STIL",0.00560747663551402,FALSE,NA,FALSE,NA
"CYP4Z1",0.00280373831775701,FALSE,NA,FALSE,NA
"CYP4A22-AS1",0.00373831775700935,FALSE,NA,FALSE,NA
"LINC00853",0.00467289719626168,FALSE,NA,FALSE,NA
"TAL1",0.00467289719626168,FALSE,NA,FALSE,NA
"RP1-18D14.7",0,FALSE,NA,FALSE,NA
"LINC01389",0.00467289719626168,FALSE,NA,FALSE,NA
"CMPK1",0.218691588785047,TRUE,0.00536502559814627,FALSE,NA
"FOXE3",0,FALSE,NA,FALSE,NA
"FOXD2-AS1",0.00467289719626168,FALSE,NA,FALSE,NA
"FOXD2",0.00560747663551402,FALSE,NA,FALSE,NA
"TRABD2B",0.0186915887850467,FALSE,NA,FALSE,NA
"RP4-683M8.2",0.00373831775700935,FALSE,NA,FALSE,NA
"RP5-1024N4.2",0.00467289719626168,FALSE,NA,FALSE,NA
"RP5-1024N4.4",0,FALSE,NA,FALSE,NA
"SLC5A9",0.000934579439252336,FALSE,NA,FALSE,NA
"SPATA6",0.0598130841121495,TRUE,0.00196958089761934,FALSE,NA
"AGBL4",0.0224299065420561,FALSE,NA,FALSE,NA
"BEND5",0.0392523364485981,FALSE,NA,FALSE,NA
"RP11-141A19.1",0,FALSE,NA,FALSE,NA
"ELAVL4",0.000934579439252336,FALSE,NA,FALSE,NA
"FAF1",0.228971962616822,TRUE,0.0155182721134504,TRUE,NA
"RP5-850O15.3",0,FALSE,NA,FALSE,NA
"EPS15",0.160747663551402,TRUE,0.00530342436316713,FALSE,NA
"CDKN2C",0.085981308411215,TRUE,0.00250858413994571,FALSE,NA
"TTC39A",0.00747663551401869,FALSE,NA,FALSE,NA
"RNF11",0.129906542056075,TRUE,0.00167192514073536,FALSE,"clean_D2"
"C1orf185",0.00186915887850467,FALSE,NA,FALSE,NA
"LINC01562",0.00186915887850467,FALSE,NA,FALSE,NA
"RP11-296A18.6",0,FALSE,NA,FALSE,NA
"RP11-191G24.1",0.00373831775700935,FALSE,NA,FALSE,NA
"TTC39A-AS1",0.000934579439252336,FALSE,NA,FALSE,NA
"OSBPL9",0.160747663551402,TRUE,0.00408979260848101,FALSE,NA
"RP11-253A20.1",0,FALSE,NA,FALSE,NA
"NRDC",0.224299065420561,TRUE,0.00755498576645345,TRUE,NA
"TXNDC12",0.166355140186916,TRUE,0.00248386062530578,FALSE,NA
"KTI12",0.0280373831775701,FALSE,NA,FALSE,NA
"RP4-657D16.3",0.000934579439252336,FALSE,NA,FALSE,NA
"RP4-657D16.6",0.000934579439252336,FALSE,NA,FALSE,NA
"BTF3L4",0.167289719626168,TRUE,0.00403556867831077,FALSE,NA
"RAB3B",0,FALSE,NA,FALSE,NA
"ZFYVE9",0.125233644859813,TRUE,0.00505660152602587,FALSE,NA
"RP11-91A18.4",0.00747663551401869,FALSE,NA,FALSE,NA
