"root","gene","original_module","original_rho","rho","q_value","expressed_fraction","same_direction","passes_original_threshold"
"Y_1","NUDT2","D2_late_increasing",0.249243298597579,-0.0690026147873247,0.0255748011712811,0.160747663551402,FALSE,FALSE
"Y_1","AP2M1","D2_late_increasing",0.249288125641827,-0.117313533211131,0.000169116885821423,0.463551401869159,FALSE,FALSE
"Y_1","MYO18A","D2_late_increasing",0.249318161808641,-0.141367907750436,5.9753634882533e-06,0.167289719626168,FALSE,FALSE
"Y_1","TOMM5","D2_late_increasing",0.249401482698282,-0.0806333850465218,0.00930171960775993,0.339252336448598,FALSE,FALSE
"Y_1","C1orf216","D2_late_increasing",0.249445653109719,-0.0348077843366291,0.257821644229523,0.129906542056075,FALSE,FALSE
"Y_1","ELOVL1","D2_late_increasing",0.249461824789226,-0.0470815139555138,0.126603595193114,0.183177570093458,FALSE,FALSE
"Y_1","MMP24-AS1","D2_late_increasing",0.249844111099783,-0.1286360156734,3.76547251509217e-05,0.358878504672897,FALSE,FALSE
"Y_1","CCDC85B","D2_late_increasing",0.249987160882403,-0.133797346262903,1.82858077707969e-05,0.42803738317757,FALSE,FALSE
"Y_1","COX5A","D2_late_increasing",0.250493189476936,-0.0858453460540581,0.00574592055913915,0.367289719626168,FALSE,FALSE
"Y_1","GTF2H5","D2_late_increasing",0.250584450408097,-0.117199196788234,0.000171516338118899,0.266355140186916,FALSE,FALSE
"Y_1","RALA","D2_late_increasing",0.250720338261779,-0.121931813575799,9.39164362436373e-05,0.246728971962617,FALSE,FALSE
"Y_1","CTSD","D2_late_increasing",0.250788130628242,-0.197373959050503,1.94832848506507e-10,0.451401869158878,FALSE,FALSE
"Y_1","FAM210B","D2_late_increasing",0.251001773329534,-0.089137768137298,0.00413479934822405,0.177570093457944,FALSE,FALSE
"Y_1","YKT6","D2_late_increasing",0.251008133200131,-0.0785117949556257,0.0112848860426281,0.247663551401869,FALSE,FALSE
"Y_1","RP11-492E3.51","D2_late_increasing",0.251024229797699,-0.188447698249347,1.25390297174492e-09,0.219626168224299,FALSE,FALSE
"Y_1","SEPW1","D2_late_increasing",0.251230742762061,-0.107463763775037,0.00056411947159313,0.645794392523364,FALSE,FALSE
"Y_1","PTPRD","D2_late_increasing",0.251261721012127,-0.192456782973676,5.57334603656365e-10,0.114953271028037,FALSE,FALSE
"Y_1","USP11","D2_late_increasing",0.251429533853272,-0.109967162058722,0.000417801592670535,0.241121495327103,FALSE,FALSE
"Y_1","IFNGR2","D2_late_increasing",0.251587396144287,-0.180895953844776,5.80561662354884e-09,0.265420560747664,FALSE,FALSE
"Y_1","SLC52A2","D2_late_increasing",0.251667297029188,-0.0395161305984025,0.19952969198145,0.152336448598131,FALSE,FALSE
"Y_1","CFH","D2_late_increasing",0.251954220582671,-0.284151416551411,1.31540947273316e-20,0.438317757009346,FALSE,TRUE
"Y_1","PRKAR2A","D2_late_increasing",0.251992211726701,-0.137068677451258,1.1374968510724e-05,0.24392523364486,FALSE,FALSE
"Y_1","SNRPC","D2_late_increasing",0.252417128793679,-0.0970113256734237,0.00183760086652771,0.296261682242991,FALSE,FALSE
"Y_1","CHID1","D2_late_increasing",0.252483869759389,-0.145041612436634,3.38245632237648e-06,0.306542056074766,FALSE,FALSE
"Y_1","MSC","D2_late_increasing",0.252902375423318,-0.131921777243782,2.3837400910352e-05,0.11588785046729,FALSE,FALSE
"Y_1","DNLZ","D2_late_increasing",0.252917490446208,-0.119735771711569,0.000124164745005276,0.300934579439252,FALSE,FALSE
"Y_1","REXO2","D2_late_increasing",0.252962142820877,-0.129985045530249,3.10753601827901e-05,0.251401869158879,FALSE,FALSE
"Y_1","IFI35","D2_late_increasing",0.252992844332352,-0.0720575370711042,0.0197660746341115,0.177570093457944,FALSE,FALSE
"Y_1","RAB31","D2_late_increasing",0.25300172778616,-0.115940153751838,0.000201233731933489,0.491588785046729,FALSE,FALSE
"Y_1","PRDX5","D2_late_increasing",0.25341548555998,-0.0940457566572434,0.00252206182640285,0.585046728971963,FALSE,FALSE
"Y_1","UFD1L","D2_late_increasing",0.253507140863569,-0.115759490693649,0.000205618722161096,0.229906542056075,FALSE,FALSE
"Y_1","ICAM3","D2_late_increasing",0.253631815718068,-0.0751852812659003,0.0150961225454271,0.106542056074766,FALSE,FALSE
"Y_1","SNHG18","D2_late_increasing",0.253897035254786,-0.113304381544829,0.000276438135755066,0.205607476635514,FALSE,FALSE
"Y_1","PSENEN","D2_late_increasing",0.253984948373815,-0.11493115363966,0.000226886194750916,0.275700934579439,FALSE,FALSE
"Y_1","SEC31A","D2_late_increasing",0.254017022056993,-0.191043657345397,7.39438644067584e-10,0.448598130841121,FALSE,FALSE
"Y_1","EPN1","D2_late_increasing",0.25406012760801,-0.164481809113493,1.30280376498186e-07,0.269158878504673,FALSE,FALSE
"Y_1","SH3BGRL3","D2_late_increasing",0.254226816191377,-0.149986011330063,1.52999288612756e-06,0.64392523364486,FALSE,FALSE
"Y_1","SAE1","D2_late_increasing",0.254257928237854,-0.121376352253398,0.000100674197249888,0.192523364485981,FALSE,FALSE
"Y_1","HSPA12B","D2_late_increasing",0.254518563249919,-0.137790571241374,1.02071309472974e-05,0.141121495327103,FALSE,FALSE
"Y_1","NAA38","D2_late_increasing",0.254607190178158,-0.123017592308265,8.15185061143858e-05,0.477570093457944,FALSE,FALSE
"Y_1","CLEC2A","D2_late_increasing",0.254931988918858,-0.136504022775985,1.24009696542581e-05,0.116822429906542,FALSE,FALSE
"Y_1","SEC23A","D2_late_increasing",0.254972250717624,-0.154188009988905,7.65432129625194e-07,0.173831775700935,FALSE,FALSE
"Y_1","TENM4","D2_late_increasing",0.255161697169637,-0.225484721642781,2.73829288905777e-13,0.217757009345794,FALSE,TRUE
"Y_1","CILP","D2_late_increasing",0.255411479541888,-0.20605390085943,2.86855751568491e-11,0.150467289719626,FALSE,TRUE
"Y_1","CCL2","D2_late_increasing",0.255507031586808,-0.168963194262938,5.76156562140765e-08,0.173831775700935,FALSE,FALSE
"Y_1","LAMTOR1","D2_late_increasing",0.255557653383734,-0.105982158338898,0.000671109159441693,0.442056074766355,FALSE,FALSE
"Y_1","TP53TG1","D2_late_increasing",0.255569027073512,-0.112575654223552,0.000301487427614276,0.201869158878505,FALSE,FALSE
"Y_1","SEPN1","D2_late_increasing",0.255605611305209,-0.112587353336322,0.000301392651471062,0.270093457943925,FALSE,FALSE
"Y_1","BRE","D2_late_increasing",0.255622211223627,-0.169620714278915,5.1184332651804e-08,0.292523364485981,FALSE,FALSE
"Y_1","SIGMAR1","D2_late_increasing",0.255913318359971,-0.0818894281395166,0.00827954367315216,0.218691588785047,FALSE,FALSE
"Y_1","DEF8","D2_late_increasing",0.256021431452489,-0.0690350191754448,0.0255284912845941,0.142056074766355,FALSE,FALSE
"Y_1","CXCL12","D2_late_increasing",0.256051356516365,-0.290516938962429,1.6616458491216e-21,0.327102803738318,FALSE,TRUE
"Y_1","CCDC8","D2_late_increasing",0.25695030367122,-0.105230308794384,0.000733219661128982,0.238317757009346,FALSE,FALSE
"Y_1","MRPL27","D2_late_increasing",0.257058760161831,-0.0792949859764083,0.010505978408347,0.282242990654206,FALSE,FALSE
"Y_1","GSTK1","D2_late_increasing",0.257210697423445,-0.127083802944713,4.69035848693113e-05,0.305607476635514,FALSE,FALSE
"Y_1","NFE2L1","D2_late_increasing",0.257291474661055,-0.13219355903122,2.29476838525983e-05,0.288785046728972,FALSE,FALSE
"Y_1","PDIA4","D2_late_increasing",0.257308559398127,-0.104771170749879,0.000769122390333677,0.344859813084112,FALSE,FALSE
"Y_1","CAP1","D2_late_increasing",0.257508644285848,-0.124959706844715,6.25680803403978e-05,0.346728971962617,FALSE,FALSE
"Y_1","ABHD14A","D2_late_increasing",0.257566746400963,-0.138149455989329,9.69200008917421e-06,0.173831775700935,FALSE,FALSE
"Y_1","PLGRKT","D2_late_increasing",0.257616869648669,-0.110617526682136,0.000385531834461429,0.131775700934579,FALSE,FALSE
"Y_1","SERP1","D2_late_increasing",0.257645042828255,-0.0986059676234161,0.00155029822057431,0.424299065420561,FALSE,FALSE
"Y_1","FAAP20","D2_late_increasing",0.257675231058388,-0.0983071038122865,0.00160269140509625,0.357009345794393,FALSE,FALSE
"Y_1","PPP4C","D2_late_increasing",0.257697314406668,-0.118974991024438,0.000136906725402882,0.25607476635514,FALSE,FALSE
"Y_1","NRN1","D2_late_increasing",0.257750335541402,-0.165880878620465,1.0122236370227e-07,0.172897196261682,FALSE,FALSE
"Y_1","ITGB5","D2_late_increasing",0.257776275192053,-0.191018878772309,7.41772168985549e-10,0.565420560747664,FALSE,FALSE
"Y_1","PDZD11","D2_late_increasing",0.258177557019027,-0.0580160512981647,0.060234663228829,0.12803738317757,FALSE,FALSE
"Y_1","CLTB","D2_late_increasing",0.258191861506922,-0.160124742262134,2.78803595752319e-07,0.477570093457944,FALSE,FALSE
"Y_1","TADA3","D2_late_increasing",0.258441450676897,-0.119288782178325,0.000131330220269068,0.220560747663551,FALSE,FALSE
"Y_1","MZT2A","D2_late_increasing",0.259148271484087,-0.116030463769418,0.000199074888222448,0.365420560747664,FALSE,FALSE
"Y_1","PTGIS","D2_late_increasing",0.259152685017682,-0.256196963153488,6.83470444588361e-17,0.227102803738318,FALSE,TRUE
"Y_1","FGGY","D2_late_increasing",0.259247352157104,-0.164993146945749,1.18868749437544e-07,0.106542056074766,FALSE,FALSE
"Y_1","HSPB6","D2_late_increasing",0.259254824204594,-0.152786343148066,9.60426215384998e-07,0.24392523364486,FALSE,FALSE
"Y_1","C19orf70","D2_late_increasing",0.25941898690213,-0.0919235053510559,0.00311963244606345,0.450467289719626,FALSE,FALSE
"Y_1","PPP1CA","D2_late_increasing",0.259467485939582,-0.0676880477464536,0.0285057009784302,0.308411214953271,FALSE,FALSE
"Y_1","TMEM54","D2_late_increasing",0.259483853200921,-0.0528734822263299,0.0864886602571876,0.197196261682243,FALSE,FALSE
"Y_1","SSR2","D2_late_increasing",0.259781443683086,-0.118000799881027,0.000155099482556917,0.58785046728972,FALSE,FALSE
"Y_1","SPHK1","D2_late_increasing",0.259829003931472,-0.0508168140252062,0.0992993177284207,0.118691588785047,FALSE,FALSE
"Y_1","LY6E","D2_late_increasing",0.259950161836961,-0.134242857788459,1.72089747999325e-05,0.570093457943925,FALSE,FALSE
"Y_1","TMEM120B","D2_late_increasing",0.260042497059365,-0.169753193742949,4.99942900927374e-08,0.119626168224299,FALSE,FALSE
"Y_1","PRSS23","D2_late_increasing",0.260049747170382,-0.157839984695552,4.12614082732677e-07,0.454205607476636,FALSE,FALSE
"Y_1","DCN","D2_late_increasing",0.260135633506394,-0.326114674041999,4.46040540129434e-27,0.814953271028037,FALSE,TRUE
"Y_1","C17orf89","D2_late_increasing",0.260159634303655,-0.106277677466575,0.000648680509324034,0.424299065420561,FALSE,FALSE
"Y_1","GSDMD","D2_late_increasing",0.26018550880406,-0.13248721290192,2.19853012466779e-05,0.21214953271028,FALSE,FALSE
"Y_1","NFATC2","D2_late_increasing",0.260323718467168,-0.228376058072166,1.32675330194485e-13,0.117757009345794,FALSE,TRUE
"Y_1","PRKCSH","D2_late_increasing",0.260378051362942,-0.147751585613222,2.19492963673965e-06,0.385046728971963,FALSE,FALSE
"Y_1","CENPP","D2_late_increasing",0.260479584112755,-0.12705152791755,4.7059172162981e-05,0.24018691588785,FALSE,FALSE
"Y_1","FBXW5","D2_late_increasing",0.260647927006547,-0.121108108347204,0.000104221689354939,0.214953271028037,FALSE,FALSE
"Y_1","DDRGK1","D2_late_increasing",0.260775636639268,-0.104517412795376,0.000790448545646336,0.225233644859813,FALSE,FALSE
"Y_1","CTC-479C5.12","D2_late_increasing",0.260913806528283,-0.0833988112541801,0.00721901293220433,0.25607476635514,FALSE,FALSE
"Y_1","ANAPC11","D2_late_increasing",0.260929078826987,-0.0794696798244882,0.0103561915806758,0.491588785046729,FALSE,FALSE
"Y_1","MAN1B1","D2_late_increasing",0.260970474486619,-0.142314191487934,5.17053424518941e-06,0.283177570093458,FALSE,FALSE
"Y_1","NDUFA6","D2_late_increasing",0.261140936801354,-0.118535314037694,0.000144616098530335,0.42803738317757,FALSE,FALSE
"Y_1","GPX1","D2_late_increasing",0.261357853971444,-0.148329606472335,2.00819760081539e-06,0.565420560747664,FALSE,FALSE
"Y_1","MICAL2","D2_late_increasing",0.261379329677625,-0.080872665058638,0.00910020320889067,0.121495327102804,FALSE,FALSE
"Y_1","TAPBP","D2_late_increasing",0.261455026625106,-0.171048303684511,3.90900548628809e-08,0.303738317757009,FALSE,FALSE
"Y_1","TMED9","D2_late_increasing",0.261462963422974,-0.115649211945271,0.000208396523080375,0.471028037383178,FALSE,FALSE
"Y_1","MRPL36","D2_late_increasing",0.261657173511284,-0.0950206327212916,0.00227098593288125,0.250467289719626,FALSE,FALSE
"Y_1","FUCA2","D2_late_increasing",0.261701940973707,-0.18887553922421,1.15667143969184e-09,0.214953271028037,FALSE,FALSE
"Y_1","TP53I13","D2_late_increasing",0.261897679107626,-0.130397497729534,2.92705360725884e-05,0.306542056074766,FALSE,FALSE
"Y_1","IFI16","D2_late_increasing",0.261950568977659,-0.19629106434752,2.44725693616492e-10,0.354205607476635,FALSE,FALSE
"Y_1","SEC61G","D2_late_increasing",0.262105358885763,-0.0821135581286256,0.00811560950335232,0.549532710280374,FALSE,FALSE
"Y_1","ARPC2","D2_late_increasing",0.262120130836118,-0.118779258713563,0.00014025049054397,0.571028037383178,FALSE,FALSE
"Y_1","NCS1","D2_late_increasing",0.262131929258662,-0.0832901782322316,0.0072900917549592,0.165420560747664,FALSE,FALSE
"Y_1","GMPPB","D2_late_increasing",0.262198699644975,-0.0918749646248097,0.00312605542751856,0.107476635514019,FALSE,FALSE
"Y_1","TMEM45A","D2_late_increasing",0.262328466723966,-0.160017404736829,2.83775824683757e-07,0.361682242990654,FALSE,FALSE
"Y_1","FAM109B","D2_late_increasing",0.262524287809012,-0.0728302811554268,0.0185275537827263,0.11588785046729,FALSE,FALSE
"Y_1","G6PC3","D2_late_increasing",0.262882788310698,-0.115043783047062,0.000223866007910371,0.193457943925234,FALSE,FALSE
"Y_1","ARF5","D2_late_increasing",0.262969472953643,-0.14759297417735,2.25037706853183e-06,0.477570093457944,FALSE,FALSE
"Y_1","MGAT1","D2_late_increasing",0.263354530044291,-0.147369873020264,2.32465870285919e-06,0.378504672897196,FALSE,FALSE
"Y_1","ATP5G1","D2_late_increasing",0.263857190298792,-0.112775258423114,0.000294486176393518,0.404672897196262,FALSE,FALSE
"Y_1","PPP1R9B","D2_late_increasing",0.264099029037532,-0.154471984823929,7.30835257266721e-07,0.195327102803738,FALSE,FALSE
"Y_1","SH3GLB1","D2_late_increasing",0.264131403605603,-0.152566330067351,9.96030555854925e-07,0.25981308411215,FALSE,FALSE
"Y_1","SHISA4","D2_late_increasing",0.264195243244198,-0.0359163288504374,0.243280222078216,0.155140186915888,FALSE,FALSE
"Y_1","PALM","D2_late_increasing",0.264280215383339,-0.232298829900222,4.81091053133737e-14,0.17196261682243,FALSE,TRUE
"Y_1","COLGALT1","D2_late_increasing",0.264380034950074,-0.108471637134804,0.000502149431486344,0.317757009345794,FALSE,FALSE
"Y_1","IGF2","D2_late_increasing",0.264407564610493,-0.197097462562977,2.06793921519853e-10,0.518691588785047,FALSE,FALSE
"Y_1","CLDN4","D2_late_increasing",0.264716807140616,-0.153150464629154,9.07749632086538e-07,0.229906542056075,FALSE,FALSE
"Y_1","EIF5A","D2_late_increasing",0.264823629844219,-0.141577536081093,5.79539072994188e-06,0.435514018691589,FALSE,FALSE
"Y_1","TGFB1I1","D2_late_increasing",0.265234840336945,-0.0748572595329122,0.015524697830154,0.27196261682243,FALSE,FALSE
"Y_1","ORAI2","D2_late_increasing",0.265239184729673,-0.12686788713096,4.81309814360094e-05,0.211214953271028,FALSE,FALSE
"Y_1","WIPI1","D2_late_increasing",0.265352933079077,-0.122092124939255,9.19582866178319e-05,0.164485981308411,FALSE,FALSE
"Y_1","CLEC2B","D2_late_increasing",0.265541436694884,-0.194329709870291,3.76317906362276e-10,0.306542056074766,FALSE,FALSE
"Y_1","SNRNP25","D2_late_increasing",0.265575054582008,-0.0642961270317069,0.0374156545819964,0.157943925233645,FALSE,FALSE
"Y_1","UQCR11","D2_late_increasing",0.266089801428648,-0.139230252759299,8.2356426937883e-06,0.667289719626168,FALSE,FALSE
"Y_1","DDB2","D2_late_increasing",0.266112252777792,-0.20559724485255,3.16434169392121e-11,0.169158878504673,FALSE,TRUE
"Y_1","GALNT5","D2_late_increasing",0.266160346968726,-0.162022061200455,2.00089227163707e-07,0.106542056074766,FALSE,FALSE
"Y_1","NAGLU","D2_late_increasing",0.266171944061307,-0.121500449723878,9.92115207745578e-05,0.209345794392523,FALSE,FALSE
"Y_1","UBXN6","D2_late_increasing",0.266195843019645,-0.148012132004923,2.10790850593015e-06,0.300934579439252,FALSE,FALSE
"Y_1","SCP2","D2_late_increasing",0.266473159659046,-0.136388130323817,1.25743463539098e-05,0.282242990654206,FALSE,FALSE
"Y_1","IKBIP","D2_late_increasing",0.266754291752081,-0.1070163072694,0.000595622762790633,0.231775700934579,FALSE,FALSE
"Y_1","MAN1C1","D2_late_increasing",0.266769036136011,-0.281507421482488,3.06328549498409e-20,0.185046728971963,FALSE,TRUE
"Y_1","COPS7A","D2_late_increasing",0.266990810035372,-0.0663251699673485,0.0318162695414966,0.175700934579439,FALSE,FALSE
"Y_1","WBP5","D2_late_increasing",0.267045148377072,-0.151399849593167,1.20563586928256e-06,0.37196261682243,FALSE,FALSE
"Y_1","VAT1","D2_late_increasing",0.267067091443841,-0.120802312707982,0.000108448809746885,0.311214953271028,FALSE,FALSE
"Y_1","PEA15","D2_late_increasing",0.267510304281861,-0.0919285342362171,0.00311963244606345,0.245794392523364,FALSE,FALSE
"Y_1","TXN2","D2_late_increasing",0.267852163443203,-0.0674311100679537,0.0290719090472694,0.322429906542056,FALSE,FALSE
"Y_1","ECM2","D2_late_increasing",0.267991104200855,-0.246393193293102,1.09450610942223e-15,0.24392523364486,FALSE,TRUE
"Y_1","TBC1D1","D2_late_increasing",0.268025101432846,-0.093334268264722,0.00270979373530969,0.149532710280374,FALSE,FALSE
"Y_1","NDUFB3","D2_late_increasing",0.268182003363087,-0.121441689475003,9.98946108877821e-05,0.257943925233645,FALSE,FALSE
"Y_1","APOE","D2_late_increasing",0.268435320157949,-0.282862033103527,1.97435050362405e-20,0.64018691588785,FALSE,TRUE
"Y_1","FAM129A","D2_late_increasing",0.268708969643983,-0.197930771279766,1.73165242942364e-10,0.118691588785047,FALSE,FALSE
"Y_1","SLC39A7","D2_late_increasing",0.26889656644216,-0.129971633301747,3.10939492959539e-05,0.419626168224299,FALSE,FALSE
"Y_1","KIAA2013","D2_late_increasing",0.268979807246438,-0.1270211316378,4.7202448133659e-05,0.194392523364486,FALSE,FALSE
"Y_1","TNC","D2_late_increasing",0.268988544910477,-0.176667377367199,1.34235295720814e-08,0.242990654205607,FALSE,FALSE
"Y_1","CLPP","D2_late_increasing",0.269186988102439,-0.0703991550002439,0.0228100083491536,0.228971962616822,FALSE,FALSE
"Y_1","HMOX2","D2_late_increasing",0.269216852377496,-0.084254104582003,0.00666089378519784,0.227102803738318,FALSE,FALSE
"Y_1","MAST2","D2_late_increasing",0.269378788575901,-0.20310403159531,5.56480200634748e-11,0.150467289719626,FALSE,TRUE
"Y_1","GPC1","D2_late_increasing",0.269730945046388,-0.0971097095541466,0.0018212175842432,0.208411214953271,FALSE,FALSE
"Y_1","PRADC1","D2_late_increasing",0.269757553372209,-0.0621676435565365,0.0441712051226803,0.164485981308411,FALSE,FALSE
"Y_1","KLHL22","D2_late_increasing",0.269772184624155,-0.165530117001401,1.07906534312524e-07,0.155140186915888,FALSE,FALSE
"Y_1","ARAP1","D2_late_increasing",0.269985745963656,-0.230757172818155,7.17803831065924e-14,0.298130841121495,FALSE,TRUE
"Y_1","GUK1","D2_late_increasing",0.27011408433395,-0.120033499647606,0.000119495420967903,0.522429906542056,FALSE,FALSE
"Y_1","IGDCC4","D2_late_increasing",0.270355689688803,-0.260792619024835,1.78940285061801e-17,0.116822429906542,FALSE,TRUE
"Y_1","CHD3","D2_late_increasing",0.270499885252004,-0.134923264913498,1.56197131210602e-05,0.370093457943925,FALSE,FALSE
"Y_1","NDUFA3","D2_late_increasing",0.270523358364544,-0.143579330078434,4.25052243170293e-06,0.414953271028037,FALSE,FALSE
"Y_1","PSMB8","D2_late_increasing",0.27054533436053,-0.146305945583154,2.75767408061542e-06,0.246728971962617,FALSE,FALSE
"Y_1","KLHDC3","D2_late_increasing",0.270592015067922,-0.157944717163256,4.05666862913664e-07,0.246728971962617,FALSE,FALSE
"Y_1","MIF","D2_late_increasing",0.271014343604749,-0.0765358294991952,0.0134087798628957,0.333644859813084,FALSE,FALSE
"Y_1","GOLGA3","D2_late_increasing",0.271037453932428,-0.13550298320166,1.43713500029563e-05,0.3,FALSE,FALSE
"Y_1","ST6GALNAC6","D2_late_increasing",0.271376996526609,-0.161845028256917,2.0594607929883e-07,0.241121495327103,FALSE,FALSE
"Y_1","THOC6","D2_late_increasing",0.271837905950586,-0.0969622622046457,0.00184581728858408,0.14392523364486,FALSE,FALSE
"Y_1","MRPL14","D2_late_increasing",0.272074639715087,-0.0792750439310145,0.0105155626868976,0.290654205607477,FALSE,FALSE
"Y_1","GTF3C1","D2_late_increasing",0.272141748453743,-0.146428813322836,2.70630972985759e-06,0.186915887850467,FALSE,FALSE
"Y_1","GNG5","D2_late_increasing",0.272226883979353,-0.169057655179623,5.68010145429147e-08,0.492523364485981,FALSE,FALSE
"Y_1","BAD","D2_late_increasing",0.272724911395005,-0.11656732026005,0.000186227852293302,0.353271028037383,FALSE,FALSE
"Y_1","DPYSL3","D2_late_increasing",0.272810372994431,-0.155373423069921,6.27082747077022e-07,0.393457943925234,FALSE,FALSE
"Y_1","TIMM8B","D2_late_increasing",0.272852712251228,-0.140923769329982,6.3867111759243e-06,0.383177570093458,FALSE,FALSE
"Y_1","MYO1C","D2_late_increasing",0.272856617749856,-0.201664832565168,7.6732603990671e-11,0.426168224299065,FALSE,TRUE
"Y_1","CRELD2","D2_late_increasing",0.272967204101695,-0.108370226714772,0.000507968494155071,0.234579439252336,FALSE,FALSE
"Y_1","CALR","D2_late_increasing",0.273308014265699,-0.153361034786445,8.78109375342155e-07,0.622429906542056,FALSE,FALSE
"Y_1","C11orf68","D2_late_increasing",0.273537268993181,-0.0958997922487026,0.00206502676547907,0.257943925233645,FALSE,FALSE
"Y_1","B2M","D2_late_increasing",0.273595198197693,-0.323006420076192,1.42808588605303e-26,0.922429906542056,FALSE,TRUE
"Y_1","C19orf24","D2_late_increasing",0.273881596770607,-0.11526637187306,0.000218172419002742,0.24018691588785,FALSE,FALSE
"Y_1","FAM102A","D2_late_increasing",0.273957519375275,-0.169039329904214,5.68912205735384e-08,0.219626168224299,FALSE,FALSE
"Y_1","NUTF2","D2_late_increasing",0.273957677608342,-0.0808695915160733,0.00910020320889067,0.305607476635514,FALSE,FALSE
"Y_1","UROS","D2_late_increasing",0.274023879192736,-0.114812777405262,0.000229672546865009,0.190654205607477,FALSE,FALSE
"Y_1","CALM3","D2_late_increasing",0.274075492131294,-0.158858756274452,3.47964741515976e-07,0.450467289719626,FALSE,FALSE
"Y_1","PRICKLE1","D2_late_increasing",0.274590081970782,-0.234542352250702,2.69561970687531e-14,0.24018691588785,FALSE,TRUE
"Y_1","TXNDC15","D2_late_increasing",0.274762961321878,-0.130705465901154,2.81552600532374e-05,0.214953271028037,FALSE,FALSE
"Y_1","EFEMP1","D2_late_increasing",0.274892634173123,-0.225518298080746,2.72258670468401e-13,0.313084112149533,FALSE,TRUE
"Y_1","CCDC124","D2_late_increasing",0.274971255554789,-0.0950715515749578,0.00226060329664276,0.298130841121495,FALSE,FALSE
"Y_1","NDUFB2","D2_late_increasing",0.274977605649527,-0.112847736298821,0.000292078219242085,0.57196261682243,FALSE,FALSE
"Y_1","GRINA","D2_late_increasing",0.275030266770622,-0.0877492040518563,0.00476188398624401,0.298130841121495,FALSE,FALSE
"Y_1","FAM177A1","D2_late_increasing",0.275317061208709,-0.108037095476944,0.000527705536341394,0.216822429906542,FALSE,FALSE
"Y_1","GIPC1","D2_late_increasing",0.275372868606672,-0.136400764978645,1.25743463539098e-05,0.237383177570093,FALSE,FALSE
"Y_1","ZNF106","D2_late_increasing",0.275559867279956,-0.171462691698581,3.61416055312876e-08,0.272897196261682,FALSE,FALSE
"Y_1","SLC12A4","D2_late_increasing",0.275920506096067,-0.147505537258314,2.27985881140054e-06,0.153271028037383,FALSE,FALSE
"Y_1","SRPX2","D2_late_increasing",0.276201480084267,-0.0758189614785107,0.0142852146993666,0.126168224299065,FALSE,FALSE
"Y_1","ECHS1","D2_late_increasing",0.276237643322345,-0.0861263328398648,0.00560065564256478,0.260747663551402,FALSE,FALSE
"Y_1","ANXA1","D2_late_increasing",0.276777974889898,-0.218274260081998,1.6152590506216e-12,0.469158878504673,FALSE,TRUE
"Y_1","FAM234A","D2_late_increasing",0.276908628675247,-0.0965598934854234,0.0019254639461464,0.150467289719626,FALSE,FALSE
"Y_1","TWF2","D2_late_increasing",0.27691609828261,-0.132625065953449,2.15941825692344e-05,0.258878504672897,FALSE,FALSE
"Y_1","ITGA5","D2_late_increasing",0.277024670262131,-0.114914487038302,0.000226886194750916,0.164485981308411,FALSE,FALSE
"Y_1","RARRES3","D2_late_increasing",0.277074490486942,-0.177058482902882,1.24369382684119e-08,0.226168224299065,FALSE,FALSE
"Y_1","AKR1C3","D2_late_increasing",0.277204546943218,-0.134607492015868,1.63467558515208e-05,0.178504672897196,FALSE,FALSE
"Y_1","TMEM208","D2_late_increasing",0.277240139389021,-0.0218181214534343,0.476735684388353,0.235514018691589,FALSE,FALSE
"Y_1","BUD31","D2_late_increasing",0.27753645365837,-0.0854786270739662,0.00595234259855497,0.290654205607477,FALSE,FALSE
"Y_1","CCDC167","D2_late_increasing",0.277779475570023,-0.104968890493833,0.00075345256306607,0.157009345794393,FALSE,FALSE
"Y_1","SCARF2","D2_late_increasing",0.27780247438248,-0.137775493463082,1.0215932230922e-05,0.270093457943925,FALSE,FALSE
"Y_1","RNPEPL1","D2_late_increasing",0.277857885084027,-0.133612021410456,1.87546320261755e-05,0.12803738317757,FALSE,FALSE
"Y_1","OLFM2","D2_late_increasing",0.27787648434333,-0.193277071202701,4.66796029752666e-10,0.31214953271028,FALSE,FALSE
"Y_1","SPINT2","D2_late_increasing",0.277918490703979,-0.115620910546972,0.000208824416921808,0.25607476635514,FALSE,FALSE
"Y_1","BRI3","D2_late_increasing",0.277955830118132,-0.190271571346206,8.6614236729482e-10,0.565420560747664,FALSE,FALSE
"Y_1","RP11-196G11.1","D2_late_increasing",0.278356350271461,-0.0772138414497815,0.0126379639246897,0.141121495327103,FALSE,FALSE
"Y_1","KCNK6","D2_late_increasing",0.278494613746152,-0.157756009751422,4.17392823049837e-07,0.139252336448598,FALSE,FALSE
"Y_1","LRPAP1","D2_late_increasing",0.27851338830266,-0.125331288519433,5.94895506341689e-05,0.345794392523364,FALSE,FALSE
"Y_1","FBLIM1","D2_late_increasing",0.278562823219375,-0.134625570098816,1.63255091549457e-05,0.186915887850467,FALSE,FALSE
"Y_1","ARSA","D2_late_increasing",0.278588798810745,-0.186507327216052,1.86207555960489e-09,0.192523364485981,FALSE,FALSE
"Y_1","RNASEH2C","D2_late_increasing",0.279053964871915,-0.121786609740431,9.54604670338941e-05,0.35607476635514,FALSE,FALSE
"Y_1","TXNL4A","D2_late_increasing",0.27940315217901,-0.0636384181979095,0.0394118154551958,0.364485981308411,FALSE,FALSE
