"gene","spearman_rho.mixed_remodeling_branch","fdr.mixed_remodeling_branch","spearman_rho.ecm_dominant_branch","fdr.ecm_dominant_branch","branch_pattern","original_module"
"LAMC3",-0.503006567764177,5.06508778115145e-57,-0.459996570051099,1.37632372798614e-36,"common_decreasing","D1_early_decreasing"
"SEMA3G",-0.482756823956002,4.84302348441599e-52,-0.499768762499386,7.24540631350649e-44,"common_decreasing","D1_early_decreasing"
"IGFBP3",-0.469825367842951,4.97572684314938e-49,-0.543549538372775,4.79122614997154e-53,"common_decreasing","D1_early_decreasing"
"ALX4",-0.470747413996546,3.05323458742602e-49,-0.447704358596634,1.54577888128568e-34,"common_decreasing","D1_early_decreasing"
"COL23A1",-0.468652439669376,9.20684531683778e-49,-0.411139815616479,7.65141147386203e-29,"common_decreasing","D1_early_decreasing"
"TFAP2A",-0.462794375921268,1.92232353862614e-47,-0.484723889453688,5.41089747396014e-41,"common_decreasing","D1_early_decreasing"
"TCF4",-0.537960516053334,1.74502770174296e-66,-0.363111178161126,2.41869356462295e-22,"common_decreasing","D1_early_decreasing"
"BMP7",-0.422746132370856,4.12398127000015e-39,-0.435630041896498,1.44391335563344e-32,"common_decreasing","D1_early_decreasing"
"BMP4",-0.406504047833274,4.65702225101519e-36,-0.378478457198233,2.63250184616742e-24,"common_decreasing","D1_early_decreasing"
"SLC5A3",-0.408514472524226,2.01212538388076e-36,-0.413830076879675,3.16974703986025e-29,"common_decreasing","D1_early_decreasing"
"GADD45G",-0.395501792674358,4.51272434484083e-34,-0.418568198847608,6.35120695490449e-30,"common_decreasing","D1_early_decreasing"
"SERPINE2",-0.374037998620586,2.02148270611013e-30,-0.46884897935893,4.35449221973435e-38,"common_decreasing","D1_early_decreasing"
"INHBB",-0.342352498810439,1.63964658599716e-25,-0.342106411417182,7.64962129113076e-20,"common_decreasing","D1_early_decreasing"
"PRLR",-0.35121039527385,7.93593760229974e-27,-0.347009723116268,2.09495703705699e-20,"common_decreasing","D1_early_decreasing"
"TRPS1",-0.45389350391502,1.67037344384547e-45,-0.381703448642401,9.94408071849912e-25,"common_decreasing","D1_early_decreasing"
"TIMP3",-0.37060861323456,7.28895714559504e-30,-0.367962843633713,5.95601268236431e-23,"common_decreasing","D1_early_decreasing"
"PRDM1",-0.356522103618794,1.23317943656923e-27,-0.347498463982877,1.83828164557836e-20,"common_decreasing","D1_early_decreasing"
"PTCH1",-0.351654869173933,6.78308797045106e-27,-0.314449582717171,7.93999070035974e-17,"common_decreasing","D1_early_decreasing"
"APCDD1",-0.323863062938559,6.84632122247704e-23,-0.27913803183153,2.0458170464612e-13,"common_decreasing","D1_early_decreasing"
"DAAM2",-0.347261643990608,3.11491256755065e-26,-0.288856393049829,2.66257631023748e-14,"common_decreasing","D1_early_decreasing"
"INHBA",-0.309987600878532,4.88123024161581e-21,-0.490536381140136,4.4846541380491e-42,"common_decreasing","D1_early_decreasing"
"BCL2",-0.357563832575436,8.4684364130857e-28,-0.244847260928549,1.51747357657488e-10,"common_decreasing","D1_early_decreasing"
"CENPW",-0.292397267256466,8.29405417777356e-19,-0.370907997815412,2.53258073425981e-23,"common_decreasing","D1_early_decreasing"
"CEBPA",-0.281334685299285,1.74476389563219e-17,-0.333060730698547,7.95472299087048e-19,"common_decreasing","D1_early_decreasing"
"IGFBP2",-0.282565627001374,1.24939992570993e-17,-0.328660738436262,2.42603277907426e-18,"common_decreasing","D1_early_decreasing"
"MRPS6",-0.25452911214744,1.67105638744354e-14,-0.391342296342069,4.97003958413453e-26,"common_decreasing","D1_early_decreasing"
"CRABP1",-0.252071090317388,3.02317489648032e-14,-0.212131051604882,3.33679751143909e-08,"common_decreasing","D1_early_decreasing"
"ROBO2",-0.338698285225507,5.59075654309197e-25,-0.14178323910839,0.000239017424571446,"mixed_remodeling_branch_biased","D1_early_decreasing"
"DKK2",-0.304503788369676,2.49618481488251e-20,-0.242954041595189,2.12886825810671e-10,"common_decreasing","D1_early_decreasing"
"PHLDA1",-0.241621191209951,3.46809995723985e-13,-0.261278144302394,7.31712766801993e-12,"common_decreasing","D1_early_decreasing"
"DIO2",-0.212057802291099,1.95075211331453e-10,-0.301360704258611,1.65532258182762e-15,"common_decreasing","D1_early_decreasing"
"MYLIP",-0.215662721258959,9.43218453585498e-11,-0.289569149333777,2.28641555827006e-14,"common_decreasing","D1_early_decreasing"
"LUZP2",-0.263784363317409,1.6975235841921e-15,-0.278336543743558,2.41978078711166e-13,"common_decreasing","D1_early_decreasing"
"ZDHHC14",-0.282938050391838,1.12906880166384e-17,-0.185203452126441,1.50083348034429e-06,"mixed_remodeling_branch_biased","D1_early_decreasing"
"PGM2L1",-0.23316624521577,2.31640241665413e-12,-0.322601381182118,1.10685764125068e-17,"common_decreasing","D1_early_decreasing"
"PREX2",-0.253240893760375,2.28200434812217e-14,-0.125212608885986,0.00118549662172274,"mixed_remodeling_branch_biased","D1_early_decreasing"
"TNN",-0.242637248803307,2.74496837230011e-13,-0.304782498533188,7.63881720555556e-16,"common_decreasing","D1_early_decreasing"
"F2R",-0.220839135628483,3.24692987867411e-11,-0.326496652342974,4.18591612769219e-18,"common_decreasing","D1_early_decreasing"
"PLEKHH2",-0.321672755501278,1.35675632239589e-22,-0.110315995705306,0.00424103537054175,"mixed_remodeling_branch_biased","D1_early_decreasing"
"HIST1H2BD",-0.247762735527533,8.31684648845895e-14,-0.227307486198911,3.04761452650796e-09,"common_decreasing","D1_early_decreasing"
"TWIST1",-0.240263766321552,4.71061864248796e-13,-0.21324490286335,2.83196250476042e-08,"common_decreasing","D1_early_decreasing"
"HIST2H2BE",-0.240516741802706,4.45079025379835e-13,-0.211072563181175,3.90845661139706e-08,"common_decreasing","D1_early_decreasing"
"ITGA8",-0.276270553541296,6.78946464193411e-17,-0.195531388082726,3.75607374581992e-07,"mixed_remodeling_branch_biased","D1_early_decreasing"
"CPE",-0.19541395096927,4.7546399937071e-09,-0.291226518242106,1.59879591488366e-14,"ecm_dominant_branch_biased","D1_early_decreasing"
"SOX18",-0.197043085913098,3.52046457990318e-09,-0.321715780912748,1.37870463921093e-17,"ecm_dominant_branch_biased","D1_early_decreasing"
"PTMA",-0.620509940979432,6.5841612434951e-94,-0.730368918950036,4.38118579697985e-114,"common_decreasing","D2_late_increasing"
"RPL35A",-0.474577462969213,3.99133398671023e-50,-0.615822036538568,1.08142114532289e-71,"common_decreasing","D2_late_increasing"
"RPL34",-0.452847444884173,2.81167728497114e-45,-0.581993261483323,2.10872846488846e-62,"common_decreasing","D2_late_increasing"
"SLC35F1",-0.490340538214988,7.13776000063978e-54,-0.540660635441527,1.94132575408216e-52,"common_decreasing","D2_late_increasing"
"H3F3B",-0.491895971602787,3.00058023481671e-54,-0.553312708543054,2.52769902560287e-55,"common_decreasing","D2_late_increasing"
"RPL13",-0.368052169038684,1.88331055206734e-29,-0.589569874540572,2.37136121566009e-64,"common_decreasing","D2_late_increasing"
"RPL11",-0.35278816217033,4.56652340279134e-27,-0.508056575078048,1.56139235868706e-45,"common_decreasing","D2_late_increasing"
"RPS27A",-0.358364819123938,6.37520752891266e-28,-0.569082256753036,3.81284427059456e-59,"common_decreasing","D2_late_increasing"
"RPS13",-0.322231466946868,1.14781866388201e-22,-0.520338108217812,5.22934679756544e-48,"common_decreasing","D2_late_increasing"
"RPL26",-0.345526645786975,5.59992911820348e-26,-0.51386189142675,1.03906396900517e-46,"common_decreasing","D2_late_increasing"
"RPL37A",-0.30753762260369,1.01355720894041e-20,-0.604791027383033,1.52677283994034e-68,"common_decreasing","D2_late_increasing"
"RPL5",-0.3390760128036,4.93691553423831e-25,-0.490116083149042,5.32510931216412e-42,"common_decreasing","D2_late_increasing"
"RPL13A",-0.288074471504265,2.78088400879843e-18,-0.583905246319268,7.45532442977523e-63,"common_decreasing","D2_late_increasing"
"FAU",-0.311611002790415,2.9944487692216e-21,-0.518117220857788,1.48994442355287e-47,"common_decreasing","D2_late_increasing"
"RPL19",-0.295130991521793,3.82530375102973e-19,-0.525476395576478,4.10032615928656e-49,"common_decreasing","D2_late_increasing"
"RPL6",-0.317076115575686,5.68899187926974e-22,-0.474936792625019,3.46183498578531e-39,"common_decreasing","D2_late_increasing"
"RPS14",-0.275285188579417,8.77811488127952e-17,-0.535522032050566,2.56565064784618e-51,"common_decreasing","D2_late_increasing"
"RPL4",-0.338068226948848,6.8873394226412e-25,-0.517794935717583,1.66306161638736e-47,"common_decreasing","D2_late_increasing"
"RPL30",-0.270282588598654,3.24057624161362e-16,-0.541322546482257,1.41230943357695e-52,"common_decreasing","D2_late_increasing"
"RPS27",-0.279547110999678,2.82937549311507e-17,-0.515638801320191,4.57030420569223e-47,"common_decreasing","D2_late_increasing"
"RPL24",-0.268693609838741,4.87954310105687e-16,-0.510852406802141,4.35595156118291e-46,"common_decreasing","D2_late_increasing"
"GNB2L1",-0.326349716450465,3.12865396804216e-23,-0.464907665414085,1.94886626876224e-37,"common_decreasing","D2_late_increasing"
"RPL12",-0.268091059640891,5.68605570365633e-16,-0.45501144235456,9.52012966703451e-36,"common_decreasing","D2_late_increasing"
"RPS23",-0.255387279653503,1.35876992028365e-14,-0.508437394298147,1.32869091132693e-45,"common_decreasing","D2_late_increasing"
"RPL38",-0.27273982570446,1.7076676814616e-16,-0.500075434489645,6.40554260487744e-44,"common_decreasing","D2_late_increasing"
"RPS9",-0.262651868205808,2.25487892259769e-15,-0.486786895536211,2.27797733471077e-41,"common_decreasing","D2_late_increasing"
"RPL37",-0.251339444259957,3.58685093790645e-14,-0.449398746710937,8.11796908749696e-35,"common_decreasing","D2_late_increasing"
"RPL3",-0.273840272276765,1.28064026051058e-16,-0.458426290551972,2.48949640093397e-36,"common_decreasing","D2_late_increasing"
"RPS6",-0.275580683636308,8.1299935988867e-17,-0.465466927791077,1.66543697027395e-37,"common_decreasing","D2_late_increasing"
"RPL18",-0.248887278354934,6.40460632323706e-14,-0.467318795736093,7.92319834497957e-38,"common_decreasing","D2_late_increasing"
"RPL9",-0.273045572301587,1.57693210781399e-16,-0.488928192005142,8.91738921379605e-42,"common_decreasing","D2_late_increasing"
"RPS21",-0.256002400938936,1.17077619263673e-14,-0.450786641574484,4.842473544194e-35,"common_decreasing","D2_late_increasing"
"EEF1A1",-0.232419575183793,2.71989953493407e-12,-0.46745352963049,7.59065369630782e-38,"common_decreasing","D2_late_increasing"
"RPL32",-0.201837498682652,1.43092117749536e-09,-0.47857665310839,7.35140374142586e-40,"common_decreasing","D2_late_increasing"
"RPS4X",-0.2358113846926,1.2872212615988e-12,-0.458986911523679,2.05024965862379e-36,"common_decreasing","D2_late_increasing"
"RPL23",-0.238638462748404,6.82057976112566e-13,-0.428896153247469,1.61203809224878e-31,"common_decreasing","D2_late_increasing"
"RPL14",-0.256970762452149,9.24291455552925e-15,-0.432166776888494,4.94828972687332e-32,"common_decreasing","D2_late_increasing"
"RPS3A",-0.238524997396206,6.99212256667481e-13,-0.481539806695038,2.05935259263875e-40,"common_decreasing","D2_late_increasing"
"RPL21",-0.248990688174413,6.26110013862433e-14,-0.449706254253137,7.26451467543378e-35,"common_decreasing","D2_late_increasing"
"RPL7",-0.251562626965838,3.40751837832646e-14,-0.432455312141591,4.48304922627241e-32,"common_decreasing","D2_late_increasing"
"RPL22",-0.285134853907385,6.25488179519989e-18,-0.435361421796274,1.5695138419029e-32,"common_decreasing","D2_late_increasing"
"RPS8",-0.168417393654591,4.79499495254713e-07,-0.435595000188392,1.45039227450161e-32,"ecm_dominant_branch_biased","D2_late_increasing"
"HSP90AB1",-0.293983256355416,5.30048932650169e-19,-0.3740550818593,9.88328827919258e-24,"common_decreasing","D2_late_increasing"
"VIM",-0.243366692502979,2.32212162704259e-13,-0.450798487845331,4.842473544194e-35,"common_decreasing","D2_late_increasing"
"RPS16",-0.185200792331925,2.94932387221845e-08,-0.445443340399341,3.62064050534163e-34,"ecm_dominant_branch_biased","D2_late_increasing"
"NACA",-0.248413422706771,7.14778681499782e-14,-0.375761574505226,5.90507070672471e-24,"common_decreasing","D2_late_increasing"
"RPS20",-0.181083571077754,5.98840361843117e-08,-0.425448057382278,5.57424157590376e-31,"ecm_dominant_branch_biased","D2_late_increasing"
"GLTSCR2",-0.294603179924072,4.4493746589441e-19,-0.301700598633598,1.53411496231922e-15,"common_decreasing","D2_late_increasing"
"RPL36A",-0.187693581512839,1.90543538391415e-08,-0.41610535975011,1.46859122438113e-29,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS3",-0.152703260020857,5.12217718515814e-06,-0.445870673304436,3.1253262612505e-34,"ecm_dominant_branch_biased","D2_late_increasing"
"JUNB",-0.331406448223362,6.1537076607802e-24,-0.332477096887223,9.23433806204162e-19,"common_decreasing","D2_late_increasing"
"RPL23A",-0.158161721447961,2.31178755228752e-06,-0.468746156282704,4.48452697659421e-38,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS5",-0.168992890799987,4.38008285682756e-07,-0.461012530571286,9.20400856427266e-37,"ecm_dominant_branch_biased","D2_late_increasing"
"BTF3",-0.227338023674439,8.1773416689718e-12,-0.345572558985914,3.01953168603372e-20,"common_decreasing","D2_late_increasing"
"RPS17",-0.152721459865086,5.11341071468804e-06,-0.448077991400899,1.34865783474814e-34,"ecm_dominant_branch_biased","D2_late_increasing"
"RPL17-C18orf32",-0.153539680445357,4.54744525661622e-06,-0.433178999845897,3.51367143828738e-32,"ecm_dominant_branch_biased","D2_late_increasing"
"RPL10A",-0.147456963185391,1.07523615217024e-05,-0.454261498830341,1.27115959115048e-35,"ecm_dominant_branch_biased","D2_late_increasing"
"HNRNPA1",-0.243829438966958,2.08716966970541e-13,-0.352937955552006,4.14933847106509e-21,"common_decreasing","D2_late_increasing"
"RPS25",-0.130105560234986,0.000104827213375515,-0.370532801614198,2.82006006121407e-23,"ecm_dominant_branch_biased","D2_late_increasing"
"LMO4",-0.257573194905675,7.98092603166287e-15,-0.445543425625758,3.51519974592435e-34,"common_decreasing","D2_late_increasing"
"PFDN5",-0.151502748966956,6.07988970199557e-06,-0.346590329070504,2.33151127533704e-20,"ecm_dominant_branch_biased","D2_late_increasing"
"CIRBP",-0.248947248949938,6.31999583186905e-14,-0.27694134994156,3.22573140883471e-13,"common_decreasing","D2_late_increasing"
"RPS15",-0.126828399766737,0.000156369749401462,-0.413833129485363,3.16974703986025e-29,"ecm_dominant_branch_biased","D2_late_increasing"
"RPL31",-0.10585703501961,0.00162314373634443,-0.389464026700936,8.98711022260906e-26,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS7",-0.142118142829258,2.22702447476747e-05,-0.363648955920564,2.07656301337055e-22,"ecm_dominant_branch_biased","D2_late_increasing"
"ADIRF",-0.199832397445749,2.09049286915186e-09,-0.282610046052851,9.8973569378391e-14,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS10",-0.088688228715498,0.00833138246505596,-0.436888958268625,9.07716394292246e-33,"ecm_dominant_branch_biased","D2_late_increasing"
"NUCKS1",-0.216612383571099,7.78096876473138e-11,-0.314037768147523,8.75152507604265e-17,"common_decreasing","D2_late_increasing"
"RPS15A",-0.0798787759056704,0.0175286428820886,-0.409008009626808,1.54038815883965e-28,"ecm_dominant_branch_biased","D2_late_increasing"
"FGFR1",-0.315806222917359,8.39812580634479e-22,-0.296701236294627,4.74709245085494e-15,"common_decreasing","D2_late_increasing"
"CD81",-0.159138153275615,1.99954954217676e-06,-0.233501048302432,1.09080027730622e-09,"ecm_dominant_branch_biased","D2_late_increasing"
"EIF1",-0.179840785324856,7.38964871054385e-08,-0.350678182512884,7.72441294638492e-21,"ecm_dominant_branch_biased","D2_late_increasing"
"ZFP36L2",-0.230261004067735,4.35632437664654e-12,-0.167486329812026,1.41211702826181e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"RPS24",-0.0904654239963567,0.00712004983918558,-0.346644824625872,2.30680119050273e-20,"ecm_dominant_branch_biased","D2_late_increasing"
"RPL7A",-0.0761835136936161,0.0234855917569898,-0.360382468849871,5.27376245045852e-22,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS18",-0.0226448381761632,0.501526754937513,-0.3921041993604,3.93238721044751e-26,"ecm_dominant_branch_biased","D2_late_increasing"
"HMGB1",-0.202514725350322,1.25861622873514e-09,-0.300635675186146,1.93482469721839e-15,"common_decreasing","D2_late_increasing"
"HIST1H4C",-0.16189960737111,1.319235939609e-06,-0.305302275505488,6.77819162482992e-16,"ecm_dominant_branch_biased","D2_late_increasing"
"RPL35",-0.0647060808068857,0.0544226018044789,-0.324302335704821,7.2466909887336e-18,"ecm_dominant_branch_biased","D2_late_increasing"
"SNHG8",-0.146623513195294,1.20613926028543e-05,-0.259033686399149,1.11633249958232e-11,"ecm_dominant_branch_biased","D2_late_increasing"
"RPS2",-0.0150201640542537,0.655432745064295,-0.404709754244941,6.47922613287025e-28,"ecm_dominant_branch_biased","D2_late_increasing"
"TMEM258",0.361989943006594,1.72934468504407e-28,0.0733846040787044,0.0564136668671054,"mixed_remodeling_branch_biased","D2_late_increasing"
"POLDIP2",0.290567866601207,1.38981679648912e-18,0.0358941150805776,0.348149454541859,"mixed_remodeling_branch_biased","D2_late_increasing"
"PLXNA3",0.240515427984488,4.45079025379835e-13,0.111382936101671,0.00389232786413758,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPS12",0.310353258696543,4.36944612399555e-21,0.0284942636998706,0.454888124248598,"mixed_remodeling_branch_biased","D2_late_increasing"
"RAB24",0.283327596195956,1.01865978441877e-17,0.0382663578383182,0.317164433165187,"mixed_remodeling_branch_biased","D2_late_increasing"
"MARVELD1",0.283295731335103,1.02653094862084e-17,0.068530799116548,0.0745233401849011,"mixed_remodeling_branch_biased","D2_late_increasing"
"CMKLR1",0.243135129572516,2.44804856566057e-13,0.167092373876446,1.47911689969777e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PTPMT1",0.31062248214607,4.03297476715014e-21,0.0397301042021855,0.299343457649318,"mixed_remodeling_branch_biased","D2_late_increasing"
"RNF11",0.228272264533722,6.68698873655797e-12,0.17496947845705,5.63888767815698e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"C6orf1",0.274244133974068,1.15420265810384e-16,0.127976883923309,0.000916336399582634,"mixed_remodeling_branch_biased","D2_late_increasing"
"SSNA1",0.300572317726374,7.94067728464323e-20,0.0761523461228944,0.0480256443657088,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSMC4",0.289488070014789,1.87605136561501e-18,0.105622312228664,0.00617693062379995,"mixed_remodeling_branch_biased","D2_late_increasing"
"NPC2",0.340217556531951,3.37140263857266e-25,0.171234272360122,8.93492638108542e-06,"mixed_remodeling_branch_biased","D2_late_increasing"
"SAT2",0.294478178628182,4.60731617644749e-19,0.0816815690655522,0.0339874773544165,"mixed_remodeling_branch_biased","D2_late_increasing"
"NDUFB11",0.338441087430842,6.0935984525689e-25,0.0587234053305298,0.125768937067772,"mixed_remodeling_branch_biased","D2_late_increasing"
"DCHS1",0.230878842265393,3.81544916984635e-12,0.0486410994584674,0.203923139775472,"mixed_remodeling_branch_biased","D2_late_increasing"
"HAS2",0.284964148224114,6.52980107517243e-18,0.218543956915889,1.24371056379051e-08,"common_increasing","D2_late_increasing"
"NDUFA4",0.341402758731544,2.25432159934264e-25,0.0285336988570021,0.454668865999534,"mixed_remodeling_branch_biased","D2_late_increasing"
"ACTN1",0.232679870819798,2.5701590332082e-12,0.109839880633052,0.00440195681155628,"mixed_remodeling_branch_biased","D2_late_increasing"
"RAB1B",0.297362592267335,2.01615038201338e-19,0.0933549089180001,0.0154501307572574,"mixed_remodeling_branch_biased","D2_late_increasing"
"HIGD2A",0.328629023894385,1.50945132256779e-23,0.0678874080771294,0.0772097419671522,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM160",0.323841799755166,6.88438267660014e-23,0.0754691169323377,0.049935071606243,"mixed_remodeling_branch_biased","D2_late_increasing"
"ILVBL",0.290921889393871,1.25837426172162e-18,0.0773262982484348,0.0447581036208266,"mixed_remodeling_branch_biased","D2_late_increasing"
"TMEM9",0.303740376786553,3.13287783917198e-20,0.116520360785851,0.00255406320529195,"mixed_remodeling_branch_biased","D2_late_increasing"
"PMP22",0.296241032328013,2.78056680197368e-19,0.23740032380676,5.59237891692205e-10,"common_increasing","D2_late_increasing"
"RIC8A",0.269448457855138,4.02326303498304e-16,0.0870757318987184,0.0238649342359805,"mixed_remodeling_branch_biased","D2_late_increasing"
"COX7B",0.341437836328336,2.23060711705442e-25,0.0149200904169421,0.695199847120426,"mixed_remodeling_branch_biased","D2_late_increasing"
"YIPF3",0.317825380780037,4.51064800701517e-22,0.0334519137892517,0.381291503240829,"mixed_remodeling_branch_biased","D2_late_increasing"
"TEN1",0.283385907914196,1.00351060759133e-17,0.111571472026836,0.00383394182747603,"mixed_remodeling_branch_biased","D2_late_increasing"
"MRPS24",0.33423135527298,2.45752551631734e-24,0.0688591943154881,0.0731830528070252,"mixed_remodeling_branch_biased","D2_late_increasing"
"FASTK",0.264539555308824,1.40364751628945e-15,0.112452607416231,0.00357646425787518,"mixed_remodeling_branch_biased","D2_late_increasing"
"FAM162A",0.333610656892205,2.99523735300896e-24,0.106085507102535,0.00597140096764749,"mixed_remodeling_branch_biased","D2_late_increasing"
"TSR3",0.293627260729507,5.86460742998738e-19,0.0573878032711423,0.134406095729669,"mixed_remodeling_branch_biased","D2_late_increasing"
"PRELP",0.297631718325683,1.86616742958487e-19,0.335079203114711,4.76641520876046e-19,"common_increasing","D2_late_increasing"
"GORASP2",0.283604230486165,9.45925319414182e-18,0.130475248671249,0.000725880008477951,"mixed_remodeling_branch_biased","D2_late_increasing"
"ECH1",0.311726731728745,2.89310806297834e-21,0.0512391129114824,0.18114069898722,"mixed_remodeling_branch_biased","D2_late_increasing"
"GSTO1",0.335119956460828,1.83409706062511e-24,0.0741392752566043,0.0540747839067761,"mixed_remodeling_branch_biased","D2_late_increasing"
"PRMT2",0.269205838360458,4.28081097805513e-16,0.113425561083782,0.00329394325181401,"mixed_remodeling_branch_biased","D2_late_increasing"
"SUB1",0.299907042026427,9.63756325408001e-20,0.0811766282577135,0.0351088792241498,"mixed_remodeling_branch_biased","D2_late_increasing"
"HLA-A",0.345300543879682,6.01005549437668e-26,0.222784009169555,6.30981888387393e-09,"common_increasing","D2_late_increasing"
"ANXA2",0.336063688215303,1.34816156374352e-24,0.154461851093146,6.23391104875472e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"CREB3",0.317517600722518,4.9636976168105e-22,0.116049262614202,0.00265765754025131,"mixed_remodeling_branch_biased","D2_late_increasing"
"PLP2",0.30043058676418,8.26978321930419e-20,0.124920172691137,0.00121751489160136,"mixed_remodeling_branch_biased","D2_late_increasing"
"ALDOA",0.341761053618004,1.99864849977217e-25,0.0770758803520549,0.0453472741649175,"mixed_remodeling_branch_biased","D2_late_increasing"
"CCDC92",0.230110837559734,4.49756087958797e-12,0.134863665114118,0.000474141732967062,"mixed_remodeling_branch_biased","D2_late_increasing"
"IFITM1",0.31327087496535,1.80646531723916e-21,0.0610894560041288,0.111484242536689,"mixed_remodeling_branch_biased","D2_late_increasing"
"SCAND1",0.347988681420059,2.42702243284692e-26,0.0648424798499605,0.0913671371261526,"mixed_remodeling_branch_biased","D2_late_increasing"
"RPS19BP1",0.330527049305598,8.18885289360477e-24,0.0960653221397054,0.0127528752370466,"mixed_remodeling_branch_biased","D2_late_increasing"
"CD68",0.284867877793866,6.6991292629978e-18,0.151882827917251,8.22905670163958e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"NKIRAS2",0.290463484602112,1.4283784654609e-18,0.054566394938676,0.15458756826069,"mixed_remodeling_branch_biased","D2_late_increasing"
"NRP2",0.203329420481671,1.07775487335159e-09,0.132699051570829,0.000585882364679749,"mixed_remodeling_branch_biased","D2_late_increasing"
"PLXNA2",0.143553763831695,1.83597675430723e-05,0.228216726573558,2.63421253299623e-09,"ecm_dominant_branch_biased","D2_late_increasing"
"C4orf3",0.347567732638158,2.80144440818662e-26,0.0933501021254601,0.0154501307572574,"mixed_remodeling_branch_biased","D2_late_increasing"
"RBCK1",0.286986191459256,3.75975914390903e-18,0.162916324872647,2.38668615200664e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"PKM",0.320022619832316,2.27863432815527e-22,0.0513155068178696,0.180645766560466,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAGOHB",0.300914230805383,7.2028709346443e-20,0.0690589451699746,0.0726038434269178,"mixed_remodeling_branch_biased","D2_late_increasing"
"MAP2K2",0.300688817161673,7.68972539089202e-20,0.075761188991003,0.0491721080239948,"mixed_remodeling_branch_biased","D2_late_increasing"
"ORMDL3",0.303083625702877,3.79762628606406e-20,0.127200349727132,0.000983331252475869,"mixed_remodeling_branch_biased","D2_late_increasing"
"CDIPT",0.29146599389498,1.07923380510591e-18,0.122196324753038,0.00155162789041434,"mixed_remodeling_branch_biased","D2_late_increasing"
"AGPAT1",0.309475542043596,5.68784954749065e-21,0.0302476699502225,0.428236308800136,"mixed_remodeling_branch_biased","D2_late_increasing"
"CFL1",0.408600838104012,1.94880646266422e-36,-0.0154961243164124,0.684637067115071,"mixed_remodeling_branch_biased","D2_late_increasing"
"PACS2",0.240630899916675,4.34279828408945e-13,0.161611200689622,2.78788939141571e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"GJA1",0.284438545182978,7.52854439576548e-18,0.133904196805351,0.000520161899313863,"mixed_remodeling_branch_biased","D2_late_increasing"
"KDELR1",0.321771775804169,1.32126009422379e-22,0.117921874409099,0.00226234822887624,"mixed_remodeling_branch_biased","D2_late_increasing"
"ZNF593",0.315331914741027,9.69185515964942e-22,0.0615830075668342,0.108665240679604,"mixed_remodeling_branch_biased","D2_late_increasing"
"CORO1C",0.211325501250891,2.25666566334124e-10,0.153796940440685,6.69601303761836e-05,"mixed_remodeling_branch_biased","D2_late_increasing"
"RTN4RL2",0.288624272843618,2.38796117831999e-18,0.106228961608177,0.00590752056276811,"mixed_remodeling_branch_biased","D2_late_increasing"
"PSME2",0.338835926372269,5.35026823764013e-25,0.0819173242750124,0.0335243153970638,"mixed_remodeling_branch_biased","D2_late_increasing"
"AKR1B1",0.320355662753134,2.05221814419002e-22,0.104854743777601,0.00656277204650318,"mixed_remodeling_branch_biased","D2_late_increasing"
"CYSTM1",0.309612606665919,5.46115235048953e-21,0.134146014488525,0.00050877476463255,"mixed_remodeling_branch_biased","D2_late_increasing"
"SNX3",0.324308835747264,5.96016164620405e-23,0.110034795900034,0.00433895624051654,"mixed_remodeling_branch_biased","D2_late_increasing"
"BCL7C",0.305031170678218,2.13353880184072e-20,0.111230111318305,0.00393527658785185,"mixed_remodeling_branch_biased","D2_late_increasing"
"PODNL1",0.271336783663748,2.46200161890655e-16,0.0856941457268918,0.0261878796757452,"mixed_remodeling_branch_biased","D2_late_increasing"
"GALNT15",0.209971273012415,2.95256632502804e-10,0.134061289364455,0.000512559420877356,"mixed_remodeling_branch_biased","D2_late_increasing"
"PPP1R14B",0.345539256892152,5.589613541936e-26,0.016065821026319,0.674246228544865,"mixed_remodeling_branch_biased","D2_late_increasing"
"HOXB7",0.311125379039467,3.46849365866814e-21,0.122509276090051,0.00151041461134791,"mixed_remodeling_branch_biased","D2_late_increasing"
"ADGRA2",0.251337306690734,3.58685093790645e-14,0.216976650232866,1.58695958982587e-08,"common_increasing","D2_late_increasing"
"NUCB2",0.313696659299817,1.58883337811242e-21,0.210458013215166,4.28198750662011e-08,"common_increasing","D2_late_increasing"
"ANXA5",0.3455241680531,5.59992911820348e-26,0.0771628782996554,0.0451408406001226,"mixed_remodeling_branch_biased","D2_late_increasing"
