"waldStat","df","pvalue","logFC1_2","gene","fdr"
145.02847326658,1,0,1.60071028839713,"RPS9",0
154.171646909453,1,0,1.28170692218584,"RPL37",0
89.6059999781181,1,0,1.06089525006144,"RPL3",0
83.4312872405242,1,0,0.989329135014725,"RPS6",0
123.067105363533,1,0,1.07434431321554,"RPL18",0
90.8876137889274,1,0,1.38769531282825,"RPL9",0
100.90694870578,1,0,1.22303475043044,"RPS21",0
118.667460849672,1,0,1.23532296866447,"EEF1A1",0
173.770961907664,1,0,1.46447407043733,"RPL32",0
111.610101133744,1,0,1.21389036020967,"RPS4X",0
98.8627088809849,1,0,1.24621927211893,"RPL23",0
88.8141352630273,1,0,1.24935985267724,"RPL14",0
99.4691522648446,1,0,1.28285228153892,"RPS3A",0
89.2337831338971,1,0,1.49896894819974,"RPL21",0
66.6878583231622,1,3.33066907387547e-16,1.52540626169798,"RPL7",2.93203781463998e-15
34.8090583909774,1,3.63677421510999e-09,1.00077017904987,"RPL22",1.68710106742447e-08
156.737737546466,1,0,1.40584259413831,"RPS8",0
11.8569084359196,1,0.000574478334867679,0.317836285850221,"HSP90AB1",0.00128710777230875
70.7906897823341,1,0,2.69309072813074,"VIM",0
154.588450869109,1,0,1.39216641197741,"RPS16",0
46.5286308305859,1,9.02899977006655e-12,0.798602074097088,"NACA",5.73546689939455e-11
124.855881609734,1,0,1.65653711258273,"RPS20",0
1.47634577108336,1,0.22434713669695,0.176554464787705,"GLTSCR2",0.278071063001319
99.7076110032844,1,0,1.49590214654551,"RPL36A",0
129.481870362846,1,0,1.36701285507754,"RPS3",0
1.9670374303348,1,0.160762673448731,-0.220480907784403,"JUNB",0.205408764475064
144.408432163174,1,0,1.69806668976231,"RPL23A",0
97.121501669258,1,0,1.29157051574888,"RPS5",0
46.2132051912426,1,1.06059605542441e-11,0.923927547320245,"BTF3",6.66149657283423e-11
122.169845547262,1,0,1.40081916898596,"RPS17",0
108.88727712564,1,0,1.88021305306897,"RPL17-C18orf32",0
123.160671462862,1,0,1.55033978557021,"RPL10A",0
14.6330526124986,1,0.000130603750649327,0.471398175468018,"HNRNPA1",0.000337217074424822
98.5121657031319,1,0,1.461318482963,"RPS25",0
6.0734265377276,1,0.0137230487146462,0.65808801702825,"LMO4",0.0227294347599622
77.4205307110839,1,0,1.47815349458232,"PFDN5",0
3.9050694478291,1,0.04814063786168,0.182487785385495,"CIRBP",0.0695364769113155
114.579367883266,1,0,1.12110739582777,"RPS15",0
135.698680971818,1,0,1.76293354578852,"RPL31",0
80.4438666702097,1,0,1.20718852484663,"RPS7",0
20.331645942653,1,6.51146809971248e-06,1.25228613976512,"ADIRF",2.06227233299676e-05
120.643677079248,1,0,1.61852969996566,"RPS10",0
4.0920186715611,1,0.0430861537507172,0.170742528636193,"NUCKS1",0.0632156429045956
139.899213520253,1,0,1.55910592135786,"RPS15A",0
