"waldStat","df","pvalue","meanLogFC","gene","fdr"
0.0613071280158508,10,0.999999999780146,0.0468439606053781,"WDR45",1
NA,NA,NA,0.181533377838463,"SLC35A4",NA
18.3739597373079,10,0.0489737174011414,2.95267437898747,"CSF1",0.0634352858776554
NA,NA,NA,0.546017778564644,"TES",NA
3.23598700676131,10,0.975312294745942,0.241187361413214,"C11orf98",0.991694920077621
NA,NA,NA,0.151981028867132,"MRPS11",NA
NA,NA,NA,0.342586539097869,"PDIA6",NA
14.0330628927267,10,0.171488842341018,0.263754670977514,"NDUFS7",0.207063655379847
14.0633883295674,10,0.170119857179351,2.31450675022855,"CMBL",0.205958440425134
11.7080403707857,10,0.30507139456951,1.01757936758731,"POP7",0.351528967346593
9.53861152793463,10,0.48186015206142,0.323342857844366,"POLE4",0.529055644584969
7.96517385731772,10,0.632238828390672,0.485731978010279,"PREB",0.673004520725357
10.3534549816014,10,0.410049706789158,0.427906637921037,"MPC2",0.458589570833141
2.75597188781419,10,0.986597978588563,0.20484662703644,"MIEN1",0.996474932767981
1.17507507786858,10,0.999641163369471,0.176323426300897,"CA12",1
86.6479314151798,10,2.46469511466785e-14,3.6930897365233,"PDGFD",9.90240338105489e-14
1.53876500272632,10,0.998809460434138,0.191957040689851,"COX14",1
21.4092208262362,10,0.0184140159237889,0.460399474028756,"MINOS1",0.0256047878388979
13.443762677582,10,0.199907524346885,0.213540579744195,"NTMT1",0.236657147466716
29.2340946701335,10,0.00114179888162291,0.720814871102903,"MAPK6",0.00182848921430971
42.1013238312934,10,7.19368768842266e-06,3.60835536388216,"FAM20A",1.50503880670225e-05
201.817288761699,10,0,0.861358345491502,"GAPDH",0
28.2798106115833,10,0.00162804834824126,0.352196793590105,"GADD45GIP1",0.00255504236488858
88.6821521111155,10,9.76996261670138e-15,0.63309011339779,"FIS1",4.06932387888296e-14
NA,NA,NA,0.793937547232727,"ASNA1",NA
10.2623063501803,10,0.417789597674327,0.307163276977908,"MAPKAPK2",0.464609166548271
NA,NA,NA,1.01911669369085,"PCNXL3",NA
36.0128695597651,10,8.37485101249369e-05,0.324382914678374,"KLF7",0.000156916177836656
10.698762168147,10,0.381463699575166,0.260113388939026,"MEA1",0.430807262704292
11.1119276067243,10,0.348864591938715,0.521828229092268,"TMEM98",0.397451755935198
12.6104700477575,10,0.246273357627104,0.44343967510126,"DCTN1",0.287055466913235
7.06282587547435,10,0.719500794760376,1.21868065882999,"APOL1",0.756755500109723
NA,NA,NA,0.30988708922428,"SMPD1",NA
35.1604472193477,10,0.00011723191464319,0.504802523091031,"MRPL55",0.000216354834341497
23.9214585719116,10,0.00781161457883661,0.555696252357472,"RPN1",0.0114772589604913
5.14682207450636,10,0.88115669827509,0.461433766383569,"FRZB",0.906104509664532
57.0257985904773,10,1.31814188453205e-08,1.04595919103791,"CLIP1",3.4294350462897e-08
9.65647546002714,10,0.471130866693207,0.307413998187404,"TMEM263",0.518529487221129
13.6302842115948,10,0.190533074733125,0.517039945230172,"CYC1",0.227337755397736
20.9242565439373,10,0.0216279651012417,0.278878322049868,"DGCR6L",0.029936268768182
6.49841148822301,10,0.771796584714582,0.551966485442206,"R3HDM4",0.804582432744938
47.9448030815427,10,6.35239693957956e-07,0.190541155453576,"LSM7",1.44924030681865e-06
NA,NA,NA,0.657118201873721,"CARM1",NA
37.4993928774129,10,4.63702797648402e-05,2.74296719284562,"KCTD12",8.97744435532514e-05
NA,NA,NA,0.200129171666575,"SLC25A5",NA
11.5729515324478,10,0.314653058416005,1.58886594420796,"CHMP1A",0.360738607375925
NA,NA,NA,0.160861420142893,"ABHD17A",NA
81.7053162692436,10,2.32369679054045e-13,0.635060749396635,"COX7A1",8.43966674324292e-13
65.3903192612879,10,3.41282335725168e-10,0.493073335094084,"TIAM2",1.02272066283318e-09
19.6496397379898,10,0.0327461870048512,0.343712459762918,"AURKAIP1",0.04398452337338
NA,NA,NA,1.06401102002326,"SLC31A1",NA
34.9635801772808,10,0.000126664741033067,0.574880950307282,"ARFGAP3",0.000232346636076817
6.39164936525729,10,0.781355716171743,0.245689229649847,"NME3",0.812681546717002
31.3004750780762,10,0.000523291295170591,0.469877120547747,"MRPL41",0.000876214061520365
33.884913712696,10,0.000193173518424516,0.413769120867339,"UFC1",0.000346643388793401
15.8073319249567,10,0.105282175910834,0.496320751582882,"NDUFA2",0.130953720174023
43.4131521116445,10,4.19451476818544e-06,0.439642334739236,"FSCN1",8.87790072147408e-06
81.9402371130934,10,2.08943973234454e-13,0.609125086792472,"DLG1",7.68101731566335e-13
10.0381238758423,10,0.437154936853835,0.847953841002455,"PCED1A",0.483700669252496
30.4256293610493,10,0.000729515239563328,0.548957712947577,"BLOC1S1",0.00119566757675722
0,10,1,1.49532653195584,"COL8A2",1
13.603568293958,10,0.191853906550934,0.956357850219941,"LZTS1",0.228313692199539
27.8975742829389,10,0.00187467464203628,0.259752680245369,"LSP1",0.00291973340474947
NA,NA,NA,0.227030824578145,"KIF1C",NA
NA,NA,NA,0.556541133968068,"CMTM3",NA
NA,NA,NA,0.6318003447215,"WDR46",NA
NA,NA,NA,0.400873721347828,"EFHD2",NA
116.051919573988,10,0,1.05272847672908,"MGP",0
NA,NA,NA,1.0193466090993,"XPOT",NA
NA,NA,NA,0.233994781080088,"PKIG",NA
19.3033821948589,10,0.0365742357721348,1.42550311503361,"BCL3",0.0481994282744534
32.0217406482657,10,0.000397110836537817,0.201320173185824,"ARHGDIA",0.00067905205193284
19.9389188604452,10,0.0298357350081325,0.642758980253086,"ZNF428",0.0404341005781856
27.3295787222966,10,0.00230915266121878,0.327459899907635,"LOXL2",0.00356583438160996
54.6310720549379,10,3.70081323364246e-08,0.350740336918393,"UQCR10",9.38642015683619e-08
