"waldStat","df","pvalue","fcMedian","gene","fdr"
NA,NA,NA,2.04912491856656,"ADAMTS14",NA
NA,NA,NA,0.743466221488133,"FKBP14",NA
3.51743814020486,2,0.172265382437136,0.43540989787601,"ATOX1",0.847613623170112
NA,NA,NA,0.479242036629827,"NME4",NA
2.06811064428407,2,0.355562113976399,0.600120087430705,"ISOC2",0.896826986127957
NA,NA,NA,0.433785680245706,"CD151",NA
NA,NA,NA,0.0257112804927104,"CTSB",NA
NA,NA,NA,0.155768781666356,"MVP",NA
NA,NA,NA,0.857319159579101,"MAP4K4",NA
6.76513579036545,2,0.0339601365994935,0.539590756881365,"C1R",0.713162868589363
NA,NA,NA,0.528105904457434,"FAM20C",NA
NA,NA,NA,1.32318766307884,"GPX8",NA
3.82124383354956,2,0.147988321550388,0.33767378378225,"OST4",0.847613623170112
NA,NA,NA,0.0561070025300617,"RCN1",NA
NA,NA,NA,0.253018672878012,"INAFM1",NA
NA,NA,NA,0.230431133144836,"PRDX4",NA
NA,NA,NA,0.688313361262586,"AC005943.2",NA
NA,NA,NA,0.282601269124619,"S100A8",NA
6.5210886024671,2,0.0383675088506725,0.444851853916841,"FBLN1",0.727370457495174
NA,NA,NA,0.0645733756612647,"TMEM119",NA
NA,NA,NA,0.84548158430071,"MIR99AHG",NA
NA,NA,NA,0.683938819515176,"EHD2",NA
NA,NA,NA,1.67452108533058,"LRRC32",NA
NA,NA,NA,0.231144687640273,"ISG15",NA
NA,NA,NA,0.1548757618149,"CADM1",NA
NA,NA,NA,0.0682902956194225,"FAM114A1",NA
NA,NA,NA,0.581735109446579,"PDXK",NA
NA,NA,NA,0.215088877181939,"CTSK",NA
0.21489744184456,2,0.898122576167382,0.0912319689251946,"PHPT1",0.973513155132626
0.577973689422143,2,0.749022058939455,0.372339068052892,"KDELR3",0.96630514506263
NA,NA,NA,0.472694942603317,"SSC5D",NA
NA,NA,NA,0.355829248107169,"ARHGAP1",NA
NA,NA,NA,0.835955742097705,"HEG1",NA
NA,NA,NA,1.73226559146689,"TNFRSF12A",NA
NA,NA,NA,0.443368425837183,"DPT",NA
NA,NA,NA,0.0648486161922744,"ITGA11",NA
NA,NA,NA,0.818410793784621,"PIEZO2",NA
NA,NA,NA,0.601561567615112,"B4GALT2",NA
NA,NA,NA,0.0907124030472302,"TYMP",NA
NA,NA,NA,0.202396128510596,"CD74",NA
NA,NA,NA,0.146361688163858,"HLA-DRA",NA
NA,NA,NA,0.0366893936724471,"EFEMP2",NA
NA,NA,NA,0.248928696198773,"PALLD",NA
1.16559295372455,2,0.558334810980537,0.167542648391436,"CST3",0.960639453758419
NA,NA,NA,0.501521490868766,"C1orf122",NA
NA,NA,NA,0.288282717461951,"GAS6",NA
NA,NA,NA,0.258409307056646,"ZMAT3",NA
NA,NA,NA,0.334314735357857,"LIMA1",NA
NA,NA,NA,0.627792109321286,"PDLIM7",NA
NA,NA,NA,0.262775789642793,"PDLIM2",NA
1.17998279413771,2,0.554332053594484,0.137218321130182,"MYDGF",0.960639453758419
NA,NA,NA,4.08774160710325,"CILP2",NA
NA,NA,NA,1.49230105821462,"GUCY1A3",NA
NA,NA,NA,1.61286842737068,"BNC2",NA
NA,NA,NA,0.39176192852404,"COL18A1",NA
NA,NA,NA,0.544946490816834,"LGALS3BP",NA
2.97595857888132,2,0.225828528883192,0.139092860025254,"TMSB10",0.855186724131433
0.242880904990641,2,0.885643789656403,0.0250250815592255,"S100A11",0.973513155132626
NA,NA,NA,0.250240849216926,"C1QTNF5",NA
NA,NA,NA,0.4925528027114,"FSTL1",NA
NA,NA,NA,2.329281087331,"OGN",NA
NA,NA,NA,2.27190471997288,"THBS4",NA
NA,NA,NA,0.198141176822169,"GOLM1",NA
NA,NA,NA,0.0104471675031179,"P3H3",NA
NA,NA,NA,0.106618777779037,"HCFC1R1",NA
NA,NA,NA,0.00956040813319064,"ARPC1B",NA
NA,NA,NA,3.87786785749464,"FKBP11",NA
NA,NA,NA,0.00851973887275855,"CCDC80",NA
NA,NA,NA,0.901882250312698,"AK1",NA
NA,NA,NA,0.691311957801016,"C1QTNF6",NA
NA,NA,NA,0.118217726447453,"PODN",NA
NA,NA,NA,0.314961089304784,"ACTA2",NA
NA,NA,NA,0.225956884065793,"CKAP4",NA
NA,NA,NA,0.884342316799323,"SULF1",NA
NA,NA,NA,8.56796501801341,"ZNF469",NA
NA,NA,NA,0.616904741528838,"P3H1",NA
NA,NA,NA,1.91484065017888,"MIR4435-2HG",NA
NA,NA,NA,0.287439308544567,"FAP",NA
NA,NA,NA,0.43023173206178,"TSHZ2",NA
NA,NA,NA,0.101306751638427,"COL11A1",NA
NA,NA,NA,0.100776748289901,"VKORC1",NA
NA,NA,NA,1.14036805528338,"SMOC2",NA
2.0765695255017,2,0.354061460831261,0.721659621276773,"CHPF",0.896826986127957
NA,NA,NA,0.109597831478163,"NBL1",NA
NA,NA,NA,0.56692900608501,"COL12A1",NA
NA,NA,NA,0.476332931878192,"FKBP10",NA
NA,NA,NA,0.432652179948667,"SULF2",NA
NA,NA,NA,0.107504630415102,"COL16A1",NA
0.184096629070534,2,0.91206108267322,0.0726680019008072,"MMP2",0.973513155132626
0.931703605374992,2,0.62760028583155,0.0289848744692215,"SERF2",0.96630514506263
5.06269717712967,2,0.0795516654470788,0.102982724710685,"MXRA5",0.847613623170112
NA,NA,NA,2.24196409626429,"P4HA2",NA
NA,NA,NA,0.581442968410259,"NREP",NA
NA,NA,NA,0.994988886398673,"PYCR1",NA
NA,NA,NA,0.0241095748103044,"EMILIN1",NA
0.38425249239407,2,0.825202683214784,0.0589273591619263,"MYL9",0.973513155132626
NA,NA,NA,0.570773831303118,"RARRES2",NA
NA,NA,NA,1.54679138820583,"LINC00152",NA
NA,NA,NA,0.787723862896758,"P3H4",NA
0.508824614156843,2,0.775372044749447,0.094927725484868,"PPIB",0.96630514506263
