"PDZRN4",903.855619458584,906.502881784483,886.908047312362,879.414779945483,887.52897859387,881.47068894035
"CCL14",1276.85071876595,1275.80319256628,1276.1257913157,1274.72325342359,1270.06046496488,1275.56936804532
"HSPB6",1489.12827383235,1488.46803715203,1487.35151452233,1489.10171930921,1486.80357465423,1487.3625780918
"CREB3L1",2657.6705973715,2663.23311859466,2661.7707661366,2661.24674162268,2662.238452745,2664.38150452113
"MIR4435-2HG",1646.50867335545,1643.66486867798,1644.83823402619,1646.02620572119,1642.46987540519,1645.19572629011
"UBXN6",1674.5363359153,1675.71101946407,1676.89496097435,1676.96012326733,1673.25706895506,1675.63012746005
"YIPF5",1515.81656425845,1518.69125267416,1517.1986105995,1518.78379322232,1517.1450437109,1518.6185800541
"BACE2",1589.70878003024,1580.9341691323,1588.75435675583,1580.3526609333,1588.21537965205,1583.32071384199
"FAM173A",1151.36785334284,1151.80773747011,1143.80761451532,1146.78695117472,1140.21966996114,1147.52224499582
"RP11-14N7.2",1505.64648693316,1504.51161435678,1502.39680306219,1497.7090781255,1502.24490984464,1502.49049976886
"MAP4K4",3101.7417767585,3098.25943237281,3088.21956606656,3097.64831514037,3098.161492283,3097.88687223978
"PMP22",2371.98878526648,2371.15123267135,2368.15032116924,2368.14232694201,2368.45493819426,2368.83880109573
"TRAPPC2L",1696.36817371041,1696.5247327087,1692.91474523591,1695.18216526105,1695.81504876383,1694.28056727915
"XXYLT1",978.667323060709,978.410275697682,978.68823092091,978.98554562708,969.133166777909,978.708341363901
"B4GALT7",974.588589597336,965.659392989191,973.181912791262,972.260973867834,968.956935295353,965.977726032511
"GSDMD",1241.11754398189,1236.50785246192,1240.30062363062,1234.35834922507,1233.23876758078,1237.27455914225
"ADAM12",2708.46633436364,2707.16363674907,2709.1791983951,2707.32726938551,2707.86632406081,2704.40659082401
"MMP14",1734.05337841937,1733.9548788313,1735.16781991355,1733.03864303707,1735.16756794514,1730.90045581078
"SH3PXD2A",2411.91979219282,2410.80527908611,2406.1320133833,2410.82896592915,2412.80901355035,2411.63867227258
"VCAN",4209.40423000959,4208.63475797873,4210.69576206354,4210.16504782735,4206.33955882316,4205.43801648772
"ANXA1",2793.87753745236,2789.43491750858,2784.59203662935,2784.81997709609,2786.79547590655,2789.13549775059
"KRT6A",1436.6264681192,1437.18845554093,1436.85962822383,1432.18809169364,1433.12923919245,1437.08565812058
"CAPG",1447.23165712951,1445.10126187118,1446.46194842623,1447.25458032741,1445.35497128227,1446.67378719225
"FSCN1",2249.03331526818,2245.25057102513,2247.3287127271,2244.08587518927,2248.59626379586,2248.75415162831
"PRMT2",1603.3851564924,1604.04954984348,1600.68534780358,1603.84336014922,1602.34389651236,1601.99584650617
"EIF4G1",2043.27989657127,2040.7950927672,2039.45188880201,2036.32440315538,2039.59237475648,2035.92560251261
"FGGY",775.054039120343,775.522801123866,777.087851618851,772.215851580808,776.94004572389,774.523523288163
"XBP1",1578.43939204002,1574.53038311212,1559.71390494229,1563.37193562244,1561.38917652996,1560.74810665264
"DCTN1",1281.83338351998,1281.32576803981,1278.62761323195,1270.31486824066,1278.14721362593,1281.70946289926
"COL5A3",2736.83227180746,2736.89138293384,2736.505653718,2736.97014199888,2738.6011510113,2737.35637327128
"FAM162A",1725.0295905195,1725.09578026893,1724.06559503533,1725.68918922487,1723.87411578043,1723.8545796378
